ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,pts,bhe,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_pts,defensive_bhe
464,2023-11-04,Omaha,St. Thomas (MN),Away,W,3,0,3,45,12,96,0.344,41,5,10,41,48,5,3,8,0,57,NA,25,20,94,0.053,24,5,5,34,64,5,1,2,2,32,NA
464,2023-11-08,Omaha,Denver,Away,L,2,3,5,59,21,138,0.275,56,8,8,37,95,9,1,28,0,82,2,63,23,133,0.301,61,9,7,49,92,8,3,18,1,84,2
464,2023-11-11,Omaha,South Dakota St.,Home,W,3,0,3,42,14,101,0.277,37,4,4,46,46,3,2,24,0,60,2,27,21,98,0.061,21,3,6,35,70,4,0,8,1,34,NA
464,2023-11-20,Omaha,Denver ,Away,W,3,2,5,55,24,156,0.199,54,11,13,60,93,7,2,18,1,77,NA,61,20,159,0.258,52,7,12,68,88,11,1,16,2,77,NA
464,2023-11-21,Omaha,Kansas City ,Away,W,3,2,5,66,29,223,0.166,61,3,15,108,91,4,5,26,0,87,NA,48,29,198,0.096,45,4,6,107,89,3,0,20,4,62,NA
464,2023-11-30,Omaha,Kansas,Away,L,0,3,3,35,22,110,0.118,33,3,14,45,69,5,1,14,0,46,1,33,15,98,0.184,32,5,7,47,49,3,3,8,1,45,NA
527,2023-08-25,Oral Roberts,A&M-Corpus Christi ,Away,L,1,3,4,50,25,172,0.145,45,3,15,63,92,11,1,8,1,58,NA,47,19,145,0.193,39,11,8,71,73,3,3,8,1,65,2
527,2023-08-25,Oral Roberts,Sam Houston,Away,L,1,3,4,36,30,170,0.035,33,3,6,56,91,5,1,12,0,46,NA,50,19,160,0.194,37,5,6,71,64,3,0,22,0,66,1
527,2023-08-26,Oral Roberts,Nicholls ,Away,W,3,0,3,45,11,102,0.333,39,7,8,56,41,2,0,10,0,57,1,18,16,97,0.021,18,2,2,40,65,7,0,2,0,21,3
527,2023-09-01,Oral Roberts,Eastern Ill. ,Away,L,0,3,3,32,8,85,0.282,29,6,9,35,66,11,3,10,0,46,1,46,17,108,0.269,46,11,7,40,57,6,1,4,0,60,NA
527,2023-09-01,Oral Roberts,IU Indy,Away,L,0,3,3,30,24,104,0.058,29,4,8,42,67,12,1,4,3,37,1,30,12,88,0.205,28,12,6,46,47,4,4,8,1,50,NA
527,2023-09-02,Oral Roberts,UC Riverside ,Away,W,3,0,3,41,9,104,0.308,38,9,9,44,57,5,2,10,0,57,NA,37,20,117,0.145,34,5,7,50,68,9,1,2,2,44,1
527,2023-09-07,Oral Roberts,Tulsa,Away,L,0,3,3,33,19,124,0.113,31,1,4,62,66,2,0,0,0,34,1,49,8,132,0.311,45,2,8,69,48,1,1,15,4,59.5,1
527,2023-09-08,Oral Roberts,Central Ark. ,Away,L,0,3,3,32,21,109,0.101,27,4,10,41,66,5,3,0,0,39,NA,37,10,91,0.297,35,5,7,54,46,4,5,2,0,48,NA
527,2023-09-09,Oral Roberts,UT Arlington ,Away,L,0,3,3,29,18,121,0.091,28,3,9,57,68,3,3,6,0,38,1,44,15,123,0.236,38,3,5,68,48,3,1,8,0,52,2
527,2023-09-12,Oral Roberts,Kansas,Away,L,0,3,3,26,18,96,0.083,26,3,13,38,65,7,0,4,2,31,NA,37,7,88,0.341,32,7,8,42,33,3,4,12,2,54,NA
527,2023-09-15,Oral Roberts,UTSA ,Away,L,0,3,3,26,14,100,0.12,24,3,8,28,65,5,0,14,0,36,NA,48,10,93,0.409,44,5,8,47,42,3,1,6,0,57,NA
527,2023-09-15,Oral Roberts,UIW,Away,L,1,3,4,52,25,157,0.172,51,4,4,69,87,5,1,10,0,62,NA,64,15,154,0.318,57,5,10,71,79,4,1,12,3,76,1
527,2023-09-21,Oral Roberts,North Dakota St.,Home,L,1,3,4,50,18,136,0.235,46,7,14,43,92,7,1,8,2,62,1,56,25,134,0.231,52,7,4,60,73,7,1,14,2,71,NA
527,2023-09-23,Oral Roberts,North Dakota,Home,L,2,3,5,55,25,164,0.183,49,7,11,61,89,8,0,18,5,71,NA,59,25,157,0.217,56,8,13,71,95,7,1,8,1,72,2
527,2023-09-30,Oral Roberts,Kansas City,Away,L,0,3,3,24,15,102,0.088,23,2,10,33,67,9,1,10,1,32,1,40,10,86,0.349,38,9,6,58,35,2,1,12,1,56,NA
527,2023-10-05,Oral Roberts,Omaha,Away,L,0,3,3,24,15,111,0.081,23,6,6,36,66,4,1,8,1,35,NA,49,17,114,0.281,45,4,7,58,51,6,0,10,0,58,NA
527,2023-10-07,Oral Roberts,St. Thomas (MN),Away,W,3,1,4,55,19,167,0.216,53,7,7,76,90,9,2,18,3,73,NA,55,28,169,0.16,52,9,2,83,86,7,0,10,1,69,2
527,2023-10-12,Oral Roberts,South Dakota St.,Home,L,1,3,4,40,28,174,0.069,40,11,9,81,85,7,6,12,0,63,1,48,27,170,0.124,45,7,10,94,82,11,3,6,0,61,NA
527,2023-10-17,Oral Roberts,Omaha,Home,L,1,3,4,46,18,143,0.196,43,3,11,57,87,8,6,12,2,61,1,65,30,158,0.222,61,8,16,65,88,3,1,16,0,82,2
527,2023-10-19,Oral Roberts,North Dakota St.,Away,L,0,3,3,22,21,112,0.009,19,5,3,36,65,6,0,8,1,31,NA,45,14,99,0.313,44,6,8,64,51,5,0,8,3,55,1
527,2023-10-21,Oral Roberts,North Dakota,Away,L,0,3,3,28,20,117,0.068,23,7,9,45,69,5,0,6,0,38,3,40,13,106,0.255,38,5,7,62,53,7,2,12,1,53,4
527,2023-10-26,Oral Roberts,South Dakota,Home,L,0,3,3,29,19,105,0.095,26,1,9,47,66,9,0,2,0,31,NA,37,11,108,0.241,34,9,7,53,41,1,3,10,0,54,NA
527,2023-10-28,Oral Roberts,Kansas City,Home,L,1,3,4,50,23,144,0.188,49,7,8,68,88,7,1,8,0,62,NA,59,23,159,0.226,57,7,9,69,82,7,1,8,0,71,NA
527,2023-11-02,Oral Roberts,Denver,Home,L,0,3,3,24,15,69,0.13,22,4,7,21,61,13,0,0,0,28,NA,39,7,69,0.464,36,13,12,28,44,4,2,14,0,61,1
527,2023-11-04,Oral Roberts,South Dakota St.,Away,L,1,3,4,43,30,153,0.085,37,6,13,66,84,6,3,12,2,58,NA,41,23,141,0.128,36,6,6,69,70,6,2,16,2,57,3
527,2023-11-09,Oral Roberts,South Dakota,Away,L,0,3,3,23,21,85,0.024,22,1,3,34,62,10,1,4,1,27,2,38,7,87,0.356,34,10,11,33,41,1,1,14,0,56,NA
527,2023-11-12,Oral Roberts,St. Thomas (MN),Home,L,1,3,4,48,21,167,0.162,48,4,9,73,95,10,1,12,1,59,NA,58,16,158,0.266,56,10,2,90,63,4,0,10,0,73,NA
527,2023-11-15,Oral Roberts,Denver,Away,L,0,3,3,25,20,102,0.049,25,4,6,45,64,7,1,8,0,34,NA,39,16,104,0.221,39,7,9,51,50,4,0,10,1,51,NA
529,2023-08-25,Oregon,San Diego ,Away,W,3,0,3,38,7,91,0.341,37,4,12,42,51,4,2,22,3,55,NA,33,26,113,0.062,31,4,7,43,61,4,0,2,0,38,NA
529,2023-08-26,Oregon,Northwestern ,Away,W,3,0,3,48,8,95,0.421,45,5,10,38,47,3,1,14,0,61,NA,27,18,91,0.099,24,3,4,37,63,5,0,4,1,32,NA
529,2023-08-27,Oregon,Hawaii,Away,W,3,0,3,47,19,111,0.252,43,5,6,41,56,0,3,14,1,62,NA,31,20,97,0.113,30,0,3,38,67,5,3,4,2,36,NA
529,2023-08-31,Oregon,San Diego St.,Away,W,3,1,4,52,17,105,0.333,48,9,3,40,59,3,2,16,2,71,NA,46,20,121,0.215,43,3,11,33,91,9,1,10,3,55,2
529,2023-09-01,Oregon,"UC Santa Barbara San Diego, Calif.",Away,W,3,0,3,44,10,84,0.405,42,6,6,37,46,2,0,16,1,58,NA,31,17,92,0.152,30,2,6,29,67,6,0,8,0,37,1
529,2023-09-02,Oregon,"Pepperdine San Diego, Calif.",Away,W,3,0,3,42,11,98,0.316,39,7,5,48,51,5,3,12,1,58,NA,33,19,112,0.125,30,5,5,38,68,7,0,2,1,39,2
529,2023-09-08,Oregon,Minnesota ,Away,L,2,3,5,75,27,183,0.262,70,7,8,68,103,4,0,10,2,87,1,69,15,167,0.323,66,4,7,66,97,7,3,14,2,83,1
529,2023-09-09,Oregon,Ohio St. ,Away,W,3,1,4,66,18,147,0.327,62,2,11,66,85,3,1,24,3,81,1,59,26,159,0.208,54,3,8,53,91,2,0,10,0,67,NA
529,2023-09-14,Oregon,Pittsburgh,Away,W,3,2,5,59,22,163,0.227,57,7,12,59,93,5,3,22,0,80,2,62,25,168,0.22,58,5,11,68,92,7,1,20,0,78,2
529,2023-09-15,Oregon,James Madison ,Away,W,3,2,5,58,16,134,0.313,50,5,15,59,75,11,1,24,1,76,2,43,26,142,0.12,40,11,13,54,90,5,2,8,6,60,NA
529,2023-09-17,Oregon,Marquette,Away,W,3,0,3,47,12,105,0.333,45,3,8,54,53,4,3,10,2,58,NA,33,20,117,0.111,32,4,5,40,66,3,2,2,0,40,NA
529,2023-09-22,Oregon,Oregon St.,Home,W,3,0,3,41,14,97,0.278,38,4,5,55,42,4,2,18,0,56,1,24,22,108,0.019,23,4,8,35,69,4,1,4,0,31,NA
529,2023-09-24,Oregon,UCLA,Away,W,3,0,3,38,16,97,0.227,36,8,8,46,40,0,2,22,1,59,NA,20,22,95,-0.021,17,0,5,35,66,8,0,8,2,24,1
529,2023-09-29,Oregon,Washington,Home,W,3,1,4,58,24,143,0.238,53,10,14,61,76,2,1,12,3,75,NA,44,18,130,0.2,39,2,9,51,81,10,1,14,1,54,NA
529,2023-10-01,Oregon,Washington St.,Home,L,1,3,4,56,38,163,0.11,52,3,4,50,97,8,5,18,0,73,NA,49,27,134,0.164,47,8,1,61,86,3,5,16,1,70,1
529,2023-10-06,Oregon,Colorado,Away,W,3,0,3,48,16,96,0.333,43,2,5,44,54,3,1,22,0,62,NA,32,19,101,0.129,31,2,5,29,69,3,2,14,0,43,NA
529,2023-10-08,Oregon,Utah,Away,W,3,1,4,49,16,112,0.295,47,6,9,50,63,7,4,20,1,69,NA,42,29,132,0.098,39,7,12,43,86,6,1,10,1,55,NA
529,2023-10-13,Oregon,Arizona,Home,W,3,0,3,43,11,96,0.333,43,6,3,51,43,3,1,14,1,57,1,29,21,108,0.074,29,3,5,38,72,6,1,0,1,33,1
529,2023-10-15,Oregon,Arizona St.,Home,L,0,3,3,37,22,118,0.127,34,1,7,53,65,6,2,8,1,44,1,39,13,114,0.228,36,6,11,52,56,1,1,18,0,55,NA
529,2023-10-20,Oregon,California,Home,W,3,0,3,51,12,96,0.406,48,5,10,43,59,7,1,6,3,60,NA,32,14,101,0.178,31,7,4,31,63,5,0,6,5,42,1
529,2023-10-22,Oregon,Stanford,Home,L,1,3,4,55,22,138,0.239,55,8,14,57,84,8,1,14,1,71,1,52,14,135,0.281,51,8,12,54,76,8,0,15,2,67.5,NA
529,2023-10-27,Oregon,Washington St.,Away,W,3,1,4,54,18,132,0.273,49,9,15,57,75,7,2,22,0,76,NA,40,24,125,0.128,39,7,7,53,78,9,3,14,2,57,NA
529,2023-10-29,Oregon,Washington,Away,W,3,0,3,47,9,86,0.442,45,3,18,41,47,3,2,12,0,58,NA,27,14,87,0.149,25,3,11,24,56,3,1,2,4,32,NA
529,2023-11-03,Oregon,Utah,Home,W,3,0,3,45,17,108,0.259,38,4,8,45,56,9,2,14,1,58,NA,28,20,101,0.079,23,9,8,38,71,4,2,6,2,42,2
529,2023-11-05,Oregon,Colorado,Home,W,3,1,4,62,10,137,0.38,57,12,5,60,59,4,2,14,1,83,1,41,21,132,0.152,39,4,4,53,94,12,2,0,5,47,NA
529,2023-11-09,Oregon,Stanford,Away,L,2,3,5,59,29,167,0.18,57,4,15,74,87,6,2,14,5,72,1,53,15,156,0.244,50,6,17,64,81,4,1,20,3,70,NA
529,2023-11-11,Oregon,California,Away,W,3,2,5,62,25,159,0.233,55,1,5,69,82,8,0,32,2,79,1,47,34,166,0.078,43,8,9,61,102,1,3,6,0,61,1
529,2023-11-17,Oregon,Arizona St.,Away,W,3,1,4,52,25,154,0.175,48,5,10,71,79,4,2,16,1,67,NA,51,16,145,0.241,49,4,12,73,75,5,2,18,1,66,NA
529,2023-11-19,Oregon,Arizona,Away,W,3,0,3,45,8,87,0.425,37,5,11,34,53,3,2,12,1,58,1,33,20,90,0.144,30,3,5,30,62,5,0,4,1,38,NA
529,2023-11-21,Oregon,Southern California,Home,W,3,1,4,53,17,129,0.279,53,11,11,58,72,5,3,16,1,75,1,44,27,144,0.118,42,5,7,56,87,11,1,4,2,52,1
529,2023-11-25,Oregon,Oregon St.,Away,W,3,0,3,46,10,106,0.34,44,4,9,40,53,2,3,16,2,61,NA,37,19,108,0.167,36,2,6,41,65,4,3,4,1,44,NA
529,2023-11-30,Oregon,Southeastern La.,Home,W,3,0,3,37,7,78,0.385,36,5,8,33,37,1,2,12,2,50,NA,26,26,99,0,25,1,6,30,66,5,2,2,1,30,1
529,2023-12-01,Oregon,Hawaii,Home,W,3,0,3,40,11,109,0.266,36,5,5,52,49,3,2,12,1,53,2,31,24,115,0.061,28,3,4,50,69,5,2,4,4,38,1
529,2023-12-07,Oregon,Purdue ,Away,W,3,0,3,51,12,107,0.364,48,5,7,48,55,1,3,14,1,66,NA,40,16,112,0.214,36,1,6,39,71,5,3,2,5,45,NA
529,2023-12-09,Oregon,Wisconsin,Away,L,1,3,4,64,28,174,0.207,60,7,8,73,93,4,0,8,0,75,1,59,12,150,0.313,57,4,6,70,82,7,0,32,5,79,NA
528,2023-08-25,Oregon St.,Montana St.,Away,L,2,3,5,57,21,140,0.257,54,4,12,66,81,11,4,18,1,74,1,47,30,150,0.113,46,11,12,56,93,4,4,14,1,69,2
528,2023-08-25,Oregon St.,Kennesaw St. ,Away,L,1,3,4,46,23,124,0.185,46,4,5,49,82,9,1,8,0,55,5,50,14,126,0.286,47,9,9,48,72,4,1,20,2,70,1
528,2023-08-26,Oregon St.,North Dakota ,Away,W,3,0,3,38,14,89,0.27,34,9,4,38,39,1,0,6,0,50,NA,27,17,88,0.114,21,1,8,29,70,9,1,8,1,33,NA
528,2023-09-01,Oregon St.,Oklahoma,Home,W,3,0,3,39,8,83,0.373,33,8,7,26,52,4,4,12,1,57,1,34,19,88,0.17,32,4,7,29,66,8,1,6,0,42,NA
528,2023-09-03,Oregon St.,Boise St.,Home,W,3,0,3,42,9,89,0.371,38,5,6,42,52,6,4,14,1,58,NA,31,24,103,0.068,30,6,2,35,67,5,0,6,3,40,2
528,2023-09-08,Oregon St.,Nevada ,Away,W,3,2,5,67,33,186,0.183,65,4,13,85,97,7,0,26,4,84,3,42,25,161,0.106,39,7,6,69,91,4,3,24,3,64,3
528,2023-09-08,Oregon St.,UC Riverside,Away,W,3,0,3,47,8,103,0.379,46,2,7,47,51,5,1,22,3,61,1,31,19,104,0.115,29,5,7,43,65,2,0,2,2,37,NA
528,2023-09-09,Oregon St.,California Baptist,Away,L,2,3,5,62,23,147,0.265,49,6,8,56,82,9,4,22,3,83,1,48,23,147,0.17,45,9,8,52,95,6,1,16,0,66,2
528,2023-09-14,Oregon St.,Portland St.,Home,L,0,3,3,28,20,89,0.09,28,2,4,30,68,7,0,10,0,35,1,40,12,89,0.315,38,7,5,34,46,2,3,12,0,56,NA
528,2023-09-16,Oregon St.,Portland St.,Away,L,1,3,4,50,16,135,0.252,46,3,6,62,80,7,2,10,2,60,5,52,11,137,0.299,49,7,11,56,73,3,2,14,1,68,1
528,2023-09-22,Oregon St.,Oregon,Away,L,0,3,3,24,22,108,0.019,23,4,8,35,69,4,1,4,0,31,NA,41,14,97,0.278,38,4,5,55,42,4,2,18,0,56,1
528,2023-09-24,Oregon St.,Southern California,Away,L,0,3,3,25,14,86,0.128,24,3,5,26,64,3,0,6,2,31,1,51,8,90,0.478,49,3,9,36,43,3,0,14,0,61,NA
528,2023-09-29,Oregon St.,Washington St.,Home,L,0,3,3,32,21,100,0.11,31,2,7,36,70,6,2,12,2,42,NA,40,13,95,0.284,36,6,4,34,45,2,3,14,0,56,NA
528,2023-10-01,Oregon St.,Washington,Home,L,1,3,4,58,26,160,0.2,54,4,7,62,91,3,2,6,0,67,NA,58,15,147,0.293,56,3,5,64,77,4,5,18,4,75,NA
528,2023-10-06,Oregon St.,Utah,Away,L,1,3,4,43,28,133,0.113,39,5,9,53,90,9,2,16,0,58,1,51,20,130,0.238,44,9,7,52,69,5,1,31,2,76.5,1
528,2023-10-08,Oregon St.,Colorado,Away,L,2,3,5,71,25,135,0.341,68,2,9,48,93,9,3,10,0,81,1,53,17,125,0.288,48,9,8,30,92,2,4,28,0,80,NA
528,2023-10-13,Oregon St.,Arizona St.,Home,W,3,2,5,59,26,160,0.206,57,4,7,72,90,10,2,14,1,72,3,56,21,158,0.222,55,10,13,60,90,4,3,22,2,80,1
528,2023-10-15,Oregon St.,Arizona,Home,W,3,2,5,63,25,169,0.225,60,5,7,77,97,9,2,8,0,74,2,62,30,176,0.182,58,9,9,73,100,5,1,30,2,87,NA
528,2023-10-20,Oregon St.,Stanford,Home,L,0,3,3,37,21,119,0.134,33,2,2,46,70,4,2,2,0,42,NA,47,7,109,0.367,44,4,4,49,50,2,4,20,0,65,NA
528,2023-10-22,Oregon St.,California,Home,L,2,3,5,61,34,183,0.148,61,3,5,89,97,8,1,12,0,71,NA,55,22,172,0.192,54,8,6,76,90,3,2,28,0,79,NA
528,2023-10-27,Oregon St.,Washington,Away,W,3,1,4,46,10,114,0.316,43,8,12,52,60,5,0,20,1,64,NA,39,25,126,0.111,34,5,7,51,74,8,0,8,2,48,1
528,2023-10-29,Oregon St.,Washington St.,Away,W,3,2,5,69,30,173,0.225,68,1,6,76,94,8,0,20,1,80,NA,59,23,173,0.208,50,8,10,59,97,1,1,30,1,83,1
528,2023-11-03,Oregon St.,Colorado,Home,L,2,3,5,65,32,159,0.208,60,7,6,60,95,6,3,18,0,84,NA,55,17,141,0.27,52,6,7,49,95,7,3,30,1,79,1
528,2023-11-05,Oregon St.,Utah,Home,L,2,3,5,67,23,177,0.249,60,3,3,77,83,4,1,2,1,72,NA,66,17,179,0.274,60,4,15,68,103,3,5,16,1,83,2
528,2023-11-09,Oregon St.,California,Away,W,3,1,4,50,16,137,0.248,50,7,13,65,80,6,4,22,1,72,NA,52,26,156,0.167,49,6,9,65,79,7,0,12,2,64,NA
528,2023-11-11,Oregon St.,Stanford,Away,L,1,3,4,49,20,123,0.236,45,1,9,39,86,7,0,4,3,52,2,56,12,113,0.389,53,7,9,47,64,1,1,27,6,77.5,NA
528,2023-11-17,Oregon St.,Arizona,Away,W,3,0,3,41,17,105,0.229,38,3,9,48,56,1,2,6,0,49,NA,34,21,103,0.126,33,1,10,44,65,3,1,14,1,43,NA
528,2023-11-19,Oregon St.,Arizona St.,Away,L,1,3,4,60,16,139,0.317,58,2,12,56,84,8,1,6,1,66,2,62,10,136,0.382,59,8,16,52,78,2,1,8,2,75,1
528,2023-11-22,Oregon St.,UCLA,Home,L,2,3,5,78,22,175,0.32,76,5,5,72,89,4,1,12,2,90,1,67,15,165,0.315,62,4,10,51,104,5,3,18,3,83,1
528,2023-11-25,Oregon St.,Oregon,Home,L,0,3,3,37,19,108,0.167,36,2,6,41,65,4,3,4,1,44,NA,46,10,106,0.34,44,4,9,40,53,2,3,16,2,61,NA
534,2023-08-25,Pacific,North Carolina ,Away,L,2,3,5,61,26,177,0.198,57,2,11,67,102,6,2,6,0,68,NA,66,32,169,0.201,62,6,9,71,99,2,4,14,5,83,5
534,2023-08-26,Pacific,Arizona,Away,L,1,3,4,54,31,170,0.135,52,6,10,68,89,3,0,12,0,66,1,50,17,141,0.234,49,3,7,74,77,6,1,12,1,60,1
534,2023-08-29,Pacific,UC Davis,Home,W,3,1,4,54,24,155,0.194,52,6,14,68,85,7,4,8,0,68,10,39,22,141,0.121,38,7,11,61,87,6,2,14,0,55,9
534,2023-09-01,Pacific,Nevada ,Away,W,3,0,3,47,22,133,0.188,42,5,3,62,62,3,2,4,0,56,NA,32,15,122,0.139,28,3,6,49,70,5,3,4,0,40,NA
534,2023-09-01,Pacific,Seattle U ,Away,W,3,0,3,43,14,88,0.33,40,5,11,30,56,3,2,10,4,55,NA,27,20,85,0.082,24,3,4,24,63,5,1,2,5,32,1
534,2023-09-02,Pacific,Eastern Wash.,Away,W,3,0,3,41,19,113,0.195,37,8,5,51,54,2,4,10,0,58,NA,28,23,107,0.047,25,2,3,45,69,8,4,2,0,35,NA
534,2023-09-08,Pacific,Bowling Green ,Away,W,3,2,5,56,32,154,0.156,52,8,9,57,87,6,3,12,2,73,NA,54,24,146,0.205,52,6,16,53,99,8,1,12,1,67,2
534,2023-09-09,Pacific,Colorado St.,Away,L,1,3,4,61,33,160,0.175,58,8,10,55,96,3,4,8,4,77,1,52,17,135,0.259,45,3,3,57,81,8,1,18,0,65,NA
534,2023-09-10,Pacific,Baylor ,Away,L,0,3,3,34,16,89,0.202,34,7,7,28,69,3,0,4,2,43,NA,46,7,84,0.464,44,3,5,34,47,7,0,6,1,52,NA
534,2023-09-14,Pacific,Fresno St.,Home,W,3,0,3,38,19,125,0.152,36,10,13,57,61,2,3,8,0,55,8,26,15,108,0.102,25,2,9,56,62,10,2,10,0,35,4
534,2023-09-15,Pacific,CSU Bakersfield,Home,W,3,0,3,42,13,105,0.276,39,5,14,49,52,3,1,8,0,52,2,24,15,95,0.095,23,3,8,41,62,5,0,10,0,32,4
534,2023-09-16,Pacific,Sacramento St.,Home,W,3,1,4,57,25,155,0.206,54,11,10,71,67,1,4,6,0,75,2,34,21,135,0.096,33,1,6,59,88,11,1,18,0,45,4
534,2023-09-21,Pacific,Pepperdine,Away,L,0,3,3,51,21,131,0.229,50,3,6,54,71,9,0,6,4,57,NA,37,11,108,0.241,34,9,3,42,64,3,3,10,0,54,NA
534,2023-09-28,Pacific,San Francisco,Home,W,3,2,5,68,28,181,0.221,63,6,14,75,97,6,1,6,0,78,1,52,18,156,0.218,50,6,5,72,86,6,3,14,0,68,4
534,2023-09-30,Pacific,Santa Clara,Home,W,3,0,3,43,8,93,0.376,40,8,13,40,48,2,1,12,0,58,2,26,15,87,0.126,22,2,7,34,63,8,1,8,0,33,3
534,2023-10-05,Pacific,LMU (CA),Away,L,2,3,5,64,34,151,0.199,64,5,18,54,104,5,3,16,2,80,1,53,30,147,0.156,48,5,8,45,94,5,2,16,2,68,5
534,2023-10-07,Pacific,San Diego,Away,L,0,3,3,35,24,111,0.099,34,1,7,41,70,6,0,10,1,41,1,37,12,95,0.263,36,6,4,44,47,1,1,10,3,49,NA
534,2023-10-12,Pacific,Portland,Home,W,3,1,4,45,22,122,0.189,41,10,11,50,70,6,0,8,0,59,2,38,31,128,0.055,36,6,11,46,85,10,3,6,0,50,NA
534,2023-10-14,Pacific,Gonzaga,Home,W,3,0,3,50,14,114,0.316,49,4,9,61,50,2,1,14,0,62,1,23,13,105,0.095,23,2,6,39,64,4,2,0,0,27,1
534,2023-10-19,Pacific,Saint Mary's (CA),Home,L,2,3,5,52,32,158,0.127,49,8,10,63,99,15,0,12,0,66,2,50,23,148,0.182,46,15,9,60,90,8,1,20,0,76,5
534,2023-10-21,Pacific,Santa Clara,Away,W,3,1,4,65,18,139,0.338,56,5,15,46,74,2,2,12,2,78,NA,39,21,123,0.146,38,2,3,44,80,5,0,4,0,43,NA
534,2023-10-28,Pacific,LMU (CA),Home,W,3,2,5,62,22,176,0.227,57,8,13,75,90,3,3,2,0,74,3,58,19,163,0.239,53,3,10,77,87,8,3,10,0,69,NA
534,2023-11-02,Pacific,San Francisco,Away,W,3,1,4,53,21,143,0.224,49,10,8,66,68,3,1,10,0,69,NA,37,24,140,0.093,30,3,3,63,85,10,2,9,0,46.5,2
534,2023-11-04,Pacific,San Diego,Home,L,2,3,5,50,39,181,0.061,46,5,10,74,99,9,2,4,0,59,2,49,18,147,0.211,46,9,10,80,77,5,2,34,0,77,4
534,2023-11-09,Pacific,Portland,Away,W,3,0,3,39,12,98,0.276,33,7,15,45,49,1,1,12,0,53,2,23,18,93,0.054,23,1,7,37,58,7,1,8,2,29,2
534,2023-11-11,Pacific,Gonzaga,Away,W,3,1,4,60,24,133,0.271,55,2,7,64,69,3,2,4,0,66,1,41,20,132,0.159,39,3,10,43,85,2,2,8,3,50,1
534,2023-11-16,Pacific,Pepperdine,Home,W,3,2,5,60,26,179,0.19,57,9,12,84,88,4,4,16,0,81,2,52,22,170,0.176,48,4,9,80,89,9,1,16,0,65,2
534,2023-11-18,Pacific,Saint Mary's (CA),Away,L,0,3,3,35,25,110,0.091,32,6,6,33,68,3,1,6,0,45,NA,40,9,92,0.337,39,3,5,39,51,6,1,10,1,49,NA
534,2023-11-30,Pacific,Montana St. ,Away,L,1,3,4,56,26,126,0.238,54,5,10,46,85,9,1,10,1,67,NA,49,13,119,0.303,47,9,8,35,73,5,3,14,1,68,NA
540,2023-09-01,Penn,Houston Christian,Away,L,0,3,3,29,20,104,0.087,27,3,1,50,70,5,1,4,0,35,5,42,9,106,0.311,38,5,3,47,46,3,4,12,0,57,1
540,2023-09-01,Penn,UTRGV ,Away,L,0,3,3,24,21,76,0.039,21,4,6,21,64,8,0,8,0,32,1,38,10,68,0.412,29,8,9,25,43,4,3,16,0,57,NA
540,2023-09-02,Penn,Arkansas St. ,Away,L,0,3,3,36,15,107,0.196,33,7,10,48,64,5,1,6,0,47,2,42,12,112,0.268,37,5,9,46,57,7,0,12,0,53,NA
540,2023-09-06,Penn,Villanova,Home,L,2,3,5,53,26,152,0.178,49,7,14,65,95,10,2,4,1,64,2,55,18,148,0.25,49,10,13,63,81,7,0,14,1,72,NA
540,2023-09-08,Penn,Lafayette,Home,W,3,0,3,40,16,105,0.229,37,11,9,56,51,6,0,2,2,52,1,23,13,100,0.1,21,6,6,41,64,11,0,10,0,34,2
540,2023-09-09,Penn,Coppin St.,Home,L,0,3,3,30,16,92,0.152,27,4,9,31,60,5,1,4,1,37,NA,44,12,91,0.352,43,5,14,38,53,4,2,6,4,54,1
540,2023-09-09,Penn,Lafayette,Away,L,1,3,4,52,21,128,0.242,50,4,9,46,89,6,0,8,2,60,2,57,22,128,0.273,53,6,9,50,86,4,1,8,3,68,4
540,2023-09-15,Penn,Georgetown ,Away,L,0,3,3,31,15,103,0.155,28,5,6,36,69,4,3,2,1,40,1,38,13,94,0.266,34,4,7,45,61,5,6,0,2,48,1
540,2023-09-16,Penn,Delaware St.,Away,L,1,3,4,33,26,133,0.053,30,2,5,43,89,7,1,0,2,36,1,48,12,125,0.288,40,7,7,52,57,2,8,4,3,65,NA
540,2023-09-16,Penn,NJIT ,Away,W,3,1,4,57,9,129,0.372,54,8,6,73,59,4,7,0,2,72,NA,40,19,142,0.148,37,4,7,47,90,8,5,0,8,49,NA
540,2023-09-22,Penn,Princeton,Home,L,1,3,4,42,23,153,0.124,41,4,9,71,93,7,2,12,1,54,NA,56,26,160,0.188,52,7,3,83,70,4,2,14,0,72,NA
540,2023-09-23,Penn,Princeton,Away,L,2,3,5,54,25,162,0.179,50,4,4,60,99,13,7,4,4,67,2,65,20,152,0.296,65,13,9,67,87,4,5,6,4,86,2
540,2023-09-29,Penn,Yale,Away,L,0,3,3,35,17,106,0.17,34,3,2,39,70,6,0,2,1,39,NA,51,9,101,0.416,47,6,7,49,54,3,1,10,2,63,1
