ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,pts.x,bhe.x,defensive_mp,defensive_attend,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,pts.y,bhe.y
235,2019-09-07,Florida,Minnesota,Away,L,0,3,3,0,0,38,21,124,0.137,37,3,7,55,3,1,15,2,49.5,NA,0,0,44,14,124,0.242,41,3,4,59,3,0,10,2,52,NA
235,2019-09-13,Florida,South Fla.,Home,W,3,1,4,0,0,55,17,131,0.29,48,8,11,54,5,1,12,1,70,2,0,0,44,20,121,0.198,42,5,6,51,8,1,6,0,53,3
235,2019-09-13,Florida,James Madison,Home,W,3,0,3,0,0,37,11,88,0.295,36,8,4,42,3,0,14,2,52,1,0,0,28,20,100,0.08,27,3,8,36,8,0,6,1,34,1
235,2019-09-14,Florida,Long Beach St.,Home,W,3,2,5,0,0,66,15,148,0.345,61,7,8,59,5,3,10,1,81,5,0,0,72,26,167,0.275,69,5,12,61,7,1,2,2,79,1
235,2019-09-17,Florida,Florida St.,Home,W,3,0,3,0,0,52,15,115,0.322,49,5,11,50,0,0,6,2,60,1,0,0,32,16,107,0.15,29,0,3,40,5,2,6,3,37,1
235,2019-09-20,Florida,Liberty,Home,W,3,0,3,0,0,42,9,83,0.398,41,4,3,33,4,0,18,0,55,NA,0,0,33,18,92,0.163,30,4,8,29,4,0,10,1,42,1
235,2019-09-20,Florida,Northern Ariz.,Home,W,3,0,3,0,0,42,10,96,0.333,34,6,7,49,3,1,15,0,56.5,3,0,0,21,16,94,0.053,21,3,7,40,6,0,2,1,25,2
235,2019-09-21,Florida,Louisiana,Home,W,3,0,3,0,0,43,8,116,0.302,40,4,7,70,2,8,10,2,60,1,0,0,28,23,134,0.037,23,2,3,60,4,0,4,0,32,1
235,2019-09-27,Florida,Auburn,Home,W,3,0,3,0,0,41,6,82,0.427,37,6,18,33,1,3,8,1,54,1,0,0,16,19,73,-0.041,16,1,4,30,6,1,2,2,19,3
235,2019-09-29,Florida,Georgia,Home,W,3,1,4,0,0,53,15,117,0.325,53,7,7,55,6,6,14,3,73,3,0,0,55,25,143,0.21,54,6,10,45,7,0,14,1,68,2
235,2019-10-06,Florida,Kentucky,Away,L,2,3,5,0,0,52,30,169,0.13,48,5,6,77,4,3,26,3,73,1,0,0,63,22,173,0.237,59,4,8,74,5,2,16,2,77,NA
235,2019-10-11,Florida,Arkansas,Away,W,3,0,3,0,0,43,17,106,0.245,41,3,7,53,1,0,26,1,59,NA,0,0,33,22,113,0.097,31,1,7,43,3,1,12,1,41,NA
235,2019-10-13,Florida,Texas A&M,Away,W,3,2,5,0,0,55,32,156,0.147,52,2,10,59,6,4,24,5,73,1,0,0,59,31,159,0.176,53,6,5,63,2,2,28,0,81,NA
235,2019-10-16,Florida,South Carolina,Home,W,3,0,3,0,0,42,10,87,0.368,41,7,6,35,3,2,8,0,55,1,0,0,35,16,92,0.207,31,3,9,31,7,0,10,2,43,1
235,2019-10-20,Florida,LSU,Away,W,3,0,3,0,0,47,15,116,0.276,42,4,1,52,4,0,4,1,53,1,0,0,40,15,117,0.214,38,4,6,51,4,1,2,2,46,1
235,2019-10-25,Florida,Alabama,Home,W,3,0,3,0,0,40,6,87,0.391,36,8,4,39,1,2,12,1,56,2,0,0,37,16,101,0.208,36,1,9,37,8,1,6,0,42,1
235,2019-10-27,Florida,Tennessee,Home,W,3,1,4,0,0,57,15,136,0.309,52,4,8,72,1,4,8,4,69,NA,0,0,56,18,155,0.245,52,1,14,55,4,1,12,4,64,2
235,2019-10-30,Florida,Missouri,Away,W,3,2,5,0,0,63,22,166,0.247,58,8,11,54,9,3,20,0,84,NA,0,0,68,25,157,0.274,61,9,9,72,8,2,18,0,88,NA
235,2019-11-08,Florida,Ole Miss,Away,W,3,2,5,0,0,73,33,192,0.208,68,3,5,81,0,5,24,0,93,1,0,0,48,29,175,0.109,48,0,2,76,3,2,18,0,59,1
235,2019-11-10,Florida,Mississippi St.,Away,W,3,0,3,1,0,50,13,92,0.402,49,7,7,43,3,0,4,2,59,2,1,0,28,11,90,0.189,26,4,4,26,7,1,10,1,38,1
235,2019-11-15,Florida,LSU,Home,W,3,0,3,0,0,50,14,93,0.387,46,7,11,35,4,0,12,1,63,NA,0,0,28,9,78,0.244,26,4,7,25,7,0,10,2,37,1
235,2019-11-17,Florida,Kentucky,Home,L,2,3,5,0,0,63,14,150,0.327,57,8,4,67,7,3,16,3,82,NA,0,0,78,20,176,0.33,74,7,14,69,8,0,16,1,93,1
235,2019-11-20,Florida,Auburn,Away,W,3,0,3,1,0,45,10,97,0.361,44,5,7,51,3,1,6,3,54,NA,1,0,31,20,115,0.096,30,3,2,36,5,2,4,1,38,2
235,2019-11-24,Florida,Georgia,Away,W,3,0,3,1,0,43,3,78,0.513,38,6,8,35,2,3,16,2,60,NA,1,0,26,16,83,0.12,23,2,10,29,6,0,0,0,28,NA
235,2019-11-27,Florida,Arkansas,Home,W,3,0,3,0,0,34,10,75,0.32,33,7,8,33,4,5,16,2,54,NA,0,0,32,23,96,0.094,29,4,11,27,7,2,6,0,41,NA
235,2019-11-30,Florida,Texas A&M,Home,W,3,2,5,0,0,59,24,163,0.215,51,4,8,72,7,3,14,4,73,NA,0,0,59,34,174,0.144,55,7,7,68,4,0,21,3,76.5,1
235,2019-12-05,Florida,Alabama St.,Home,W,3,0,3,0,0,44,9,85,0.412,41,6,6,43,3,1,8,2,55,NA,0,0,28,16,95,0.126,26,3,8,27,6,1,2,0,33,NA
235,2019-12-06,Florida,UCF,Home,W,3,0,3,0,0,48,10,100,0.38,46,6,9,55,6,1,10,4,60,NA,0,0,30,14,110,0.145,29,6,6,38,6,0,10,3,41,NA
235,2019-12-13,Florida,"Minnesota Austin, Texas",Away,L,2,3,5,0,0,64,24,162,0.247,59,8,8,55,6,1,12,4,79,1,0,0,64,16,145,0.331,61,6,2,64,8,0,26,3,83,NA
228,2019-08-30,Florida A&M,Texas Southern ,Away,W,3,0,3,0,0,35,8,78,0.346,34,9,6,43,5,1,16,0,53,NA,0,0,28,19,93,0.097,16,3,7,26,6,1,2,0,33,NA
228,2019-08-30,Florida A&M,Alabama St.,Away,L,1,3,4,1,0,40,19,115,0.183,34,4,3,45,8,2,16,0,NA,5,1,0,56,27,137,0.212,50,8,6,53,4,1,9,0,NA,4
228,2019-08-31,Florida A&M,Jackson St. ,Away,L,2,3,5,1,0,43,33,158,0.063,39,7,4,66,5,2,18,3,NA,1,1,0,63,38,182,0.137,57,5,7,77,7,3,26,0,NA,NA
228,2019-09-03,Florida A&M,Mercer,Home,L,0,3,3,1,0,19,6,59,0.22,19,3,6,7,9,2,2,1,NA,2,1,0,45,6,70,0.557,41,9,8,24,3,3,0,1,NA,NA
228,2019-09-06,Florida A&M,"Eastern Mich. Lafayette, La",Away,L,1,3,4,0,0,33,19,129,0.109,31,4,3,62,4,2,8,1,43,2,0,0,60,18,149,0.282,55,4,8,69,4,2,6,3,69,1
228,2019-09-06,Florida A&M,"McNeese Lafayette, La.",Away,L,1,3,4,0,0,45,23,142,0.155,43,2,7,68,4,2,18,3,58,4,0,0,57,21,156,0.231,54,4,11,63,2,1,12,2,68,1
228,2019-09-07,Florida A&M,Louisiana,Away,L,1,3,4,0,0,32,26,150,0.04,32,0,8,69,6,1,14,2,40,3,0,0,54,17,144,0.257,51,6,8,78,0,4,10,1,69,2
228,2019-09-13,Florida A&M,"St. John's (NY) Tallahassee, Fla.",Away,L,0,3,3,0,0,22,18,98,0.041,21,5,3,38,4,3,4,1,32,2,0,0,45,11,96,0.354,40,4,6,51,5,2,6,0,54,1
228,2019-09-14,Florida A&M,Stony Brook,Home,L,1,3,4,0,0,48,23,137,0.182,46,7,7,46,5,1,6,3,59,NA,0,0,56,22,131,0.26,48,5,6,61,7,1,2,5,63,1
228,2019-09-20,Florida A&M,Southern U. ,Away,W,3,1,4,1,0,53,30,172,0.134,48,13,10,76,4,1,4,1,69,NA,1,0,47,30,163,0.104,41,4,7,80,13,4,10,1,60,NA
228,2019-09-21,Florida A&M,The Citadel ,Away,L,2,3,5,1,0,51,26,176,0.142,48,6,8,80,12,1,10,0,63,2,1,0,59,34,183,0.137,54,12,10,84,6,6,6,0,80,NA
228,2019-09-21,Florida A&M,Troy,Away,L,0,3,3,1,0,25,16,93,0.097,25,3,4,38,7,6,6,0,37,1,1,0,45,20,117,0.214,41,7,10,48,3,1,6,0,56,NA
228,2019-09-27,Florida A&M,Norfolk St.,Home,W,3,2,5,0,0,50,27,161,0.143,44,9,17,71,2,3,8,2,66,1,0,0,43,26,150,0.113,35,2,14,73,9,4,6,2,52,1
228,2019-09-29,Florida A&M,Howard,Home,L,1,3,4,0,0,35,18,112,0.152,31,4,7,39,7,3,10,5,47,4,0,0,52,16,115,0.313,47,7,10,52,4,1,4,2,62,4
228,2019-10-05,Florida A&M,Presbyterian,Away,L,0,3,3,1,0,20,22,84,-0.024,19,2,0,32,4,1,4,0,25,4,1,0,43,9,86,0.395,40,4,7,41,2,1,8,0,52,1
228,2019-10-08,Florida A&M,Bethune-Cookman,Away,W,3,2,5,0,0,48,31,174,0.098,46,10,4,77,3,1,18,2,68,4,0,0,53,33,169,0.118,52,3,9,83,10,3,18,2,68,4
228,2019-10-11,Florida A&M,N.C. Central,Home,W,3,0,3,0,0,41,20,107,0.196,35,7,4,46,0,3,2,3,52,2,0,0,21,13,84,0.095,21,0,9,41,7,2,8,6,27,NA
228,2019-10-13,Florida A&M,N.C. A&T,Home,L,1,3,4,0,0,36,23,128,0.102,34,9,11,41,6,2,10,5,52,NA,0,0,57,22,127,0.276,51,6,8,61,9,6,12,4,75,NA
228,2019-10-15,Florida A&M,North Florida,Away,L,2,3,5,1,0,51,21,159,0.189,45,8,10,60,8,0,14,3,66,2,1,0,66,24,155,0.271,66,8,10,78,8,2,12,1,82,2
228,2019-10-18,Florida A&M,Coppin St.,Home,L,1,3,4,0,0,37,17,136,0.147,36,6,3,66,7,5,2,8,49,4,0,0,60,22,153,0.248,52,7,8,78,6,4,4,3,73,3
228,2019-10-25,Florida A&M,UMES,Away,W,3,2,5,0,0,51,23,141,0.199,47,7,10,57,10,1,12,0,65,7,0,0,52,28,144,0.167,48,10,11,61,7,1,22,0,74,10
228,2019-10-27,Florida A&M,Delaware St.,Away,L,0,3,3,0,0,30,18,99,0.121,29,3,5,39,6,2,14,3,42,NA,0,0,50,25,124,0.202,50,6,8,45,3,2,8,4,62,NA
228,2019-10-29,Florida A&M,Alabama St.,Home,W,3,0,3,0,0,34,11,99,0.232,30,9,8,45,2,5,4,2,50,NA,0,0,27,21,100,0.06,27,2,3,47,9,6,2,1,36,1
228,2019-10-31,Florida A&M,South Carolina St.,Home,W,3,1,4,0,0,44,25,130,0.146,38,9,8,56,5,4,6,5,60,2,0,0,35,25,126,0.079,33,5,11,57,9,5,4,3,47,3
228,2019-11-08,Florida A&M,Bethune-Cookman,Home,L,1,3,4,0,0,64,27,169,0.219,59,6,9,66,7,3,4,0,75,5,0,0,49,12,135,0.274,44,7,3,68,6,7,6,5,66,3
228,2019-11-15,Florida A&M,N.C. Central,Away,W,3,2,5,0,0,60,19,175,0.234,55,10,14,85,8,0,14,1,77,4,0,0,54,27,176,0.153,48,8,10,88,10,1,18,2,72,2
228,2019-11-17,Florida A&M,N.C. A&T,Away,L,0,3,3,1,0,20,18,82,0.024,19,7,10,30,8,0,10,0,32,1,1,0,37,13,82,0.293,35,8,3,43,7,0,16,0,53,NA
234,2019-08-30,Florida St.,"Wisconsin Chapel Hill, N.C.",Away,L,0,3,3,0,0,31,16,104,0.144,30,5,4,45,4,0,16,2,44,2,0,0,47,17,123,0.244,44,4,6,49,5,0,18,0,60,NA
234,2019-08-31,Florida St.,"Minnesota Chapel Hill, N.C.",Away,W,3,0,3,0,0,43,15,112,0.25,40,5,4,55,0,2,16,5,58,NA,0,0,42,20,121,0.182,40,0,8,51,5,0,10,1,47,NA
234,2019-09-06,Florida St.,"Fla. Atlantic Fort Worth, Texas",Away,W,3,2,5,0,0,64,20,150,0.293,61,7,7,67,8,2,24,4,85,NA,0,0,57,29,166,0.169,53,8,13,61,7,2,8,2,71,2
234,2019-09-07,Florida St.,"Colorado St. Fort Worth, Texas",Away,L,0,3,3,0,0,28,13,89,0.169,23,3,6,36,7,1,10,3,37,NA,0,0,48,16,108,0.296,46,7,15,46,3,1,16,3,64,1
234,2019-09-08,Florida St.,TCU,Away,W,3,0,3,0,0,39,10,92,0.315,37,5,6,43,2,0,14,2,51,NA,0,0,40,17,113,0.204,39,2,13,37,5,0,8,3,46,1
234,2019-09-13,Florida St.,Stony Brook,Home,W,3,0,3,0,0,37,14,100,0.23,35,6,2,53,3,0,25,1,55.5,NA,0,0,37,18,118,0.161,36,3,10,47,6,0,2,1,41,NA
234,2019-09-14,Florida St.,St. John's (NY),Home,W,3,0,3,0,0,47,16,119,0.261,44,1,3,48,5,6,18,2,63,1,0,0,43,23,125,0.16,42,5,5,48,1,0,11,3,53.5,3
234,2019-09-17,Florida St.,Florida,Away,L,0,3,3,0,0,32,16,107,0.15,29,0,3,40,5,2,6,3,37,1,0,0,52,15,115,0.322,49,5,11,50,0,0,6,2,60,1
234,2019-09-20,Florida St.,Alabama,Home,W,3,0,3,0,0,39,7,86,0.372,36,2,8,37,1,1,16,0,50,1,0,0,27,23,88,0.045,27,1,8,38,2,0,8,2,32,1
234,2019-09-27,Florida St.,Duke,Away,W,3,1,4,1,0,55,16,140,0.279,50,3,6,66,4,2,16,1,68,3,1,0,56,24,158,0.203,48,4,12,58,3,0,14,3,67,2
234,2019-09-29,Florida St.,Wake Forest,Away,W,3,0,3,0,0,38,14,97,0.247,34,5,3,43,4,4,12,4,53,NA,0,0,35,17,100,0.18,34,4,9,40,5,1,12,0,46,4
234,2019-10-04,Florida St.,Virginia,Home,W,3,1,4,0,0,56,12,126,0.349,55,4,7,60,3,2,6,1,65,NA,0,0,56,20,144,0.25,54,3,10,50,4,0,8,0,63,NA
234,2019-10-06,Florida St.,Pittsburgh,Home,L,1,3,4,0,0,33,18,112,0.134,30,3,5,53,8,1,34,4,54,NA,0,0,58,32,165,0.158,54,8,11,56,3,1,16,2,75,1
234,2019-10-11,Florida St.,NC State,Away,W,3,0,3,1,0,37,9,81,0.346,35,5,8,41,1,1,18,0,52,NA,1,0,29,24,100,0.05,28,1,6,35,5,0,8,0,34,1
234,2019-10-13,Florida St.,North Carolina,Away,L,2,3,5,0,0,61,29,169,0.189,60,5,5,63,7,4,22,4,81,1,0,0,66,34,179,0.179,63,7,4,74,5,3,26,2,89,NA
234,2019-10-18,Florida St.,Boston College,Home,W,3,0,3,0,0,52,11,105,0.39,47,3,5,39,8,1,16,1,64,NA,0,0,47,18,119,0.244,45,8,9,41,3,1,10,1,61,NA
234,2019-10-20,Florida St.,Syracuse,Home,W,3,0,3,0,0,39,10,81,0.358,35,3,2,32,5,0,26,1,55,2,0,0,41,21,96,0.208,40,5,9,31,3,0,7,1,49.5,1
234,2019-10-25,Florida St.,Georgia Tech,Away,L,0,3,3,1,0,24,17,100,0.07,22,3,6,39,6,0,14,2,34,2,1,0,42,15,106,0.255,40,6,6,51,3,1,6,3,52,NA
234,2019-10-27,Florida St.,Clemson,Away,W,3,1,4,0,0,60,17,124,0.347,55,2,5,49,5,2,20,1,74,2,0,0,48,25,131,0.176,45,5,1,46,2,1,10,1,59,NA
234,2019-10-30,Florida St.,Miami (FL),Home,W,3,1,4,0,0,57,24,145,0.228,51,5,5,63,7,1,22,1,74,1,0,0,56,24,155,0.206,53,7,11,56,5,0,18,0,72,1
234,2019-11-01,Florida St.,Virginia Tech,Away,W,3,0,3,1,0,37,11,103,0.252,32,6,7,53,2,2,20,0,55,2,1,0,32,27,122,0.041,31,2,5,47,6,0,8,0,38,NA
234,2019-11-02,Florida St.,High Point,Away,W,3,2,5,1,0,68,21,188,0.25,62,1,6,95,5,1,26,4,83,NA,1,0,67,28,207,0.188,66,5,11,93,1,3,16,1,83,1
234,2019-11-08,Florida St.,Notre Dame,Home,L,0,3,3,0,0,32,16,113,0.142,30,3,5,51,6,0,17,3,43.5,1,0,0,46,19,121,0.223,45,6,8,57,3,0,12,1,58,2
234,2019-11-10,Florida St.,Louisville,Home,W,3,1,4,0,0,52,16,127,0.283,46,9,3,63,5,3,22,1,75,2,0,0,47,25,144,0.153,44,5,7,50,9,1,16,4,61,NA
234,2019-11-17,Florida St.,North Carolina,Home,L,2,3,5,0,0,67,18,152,0.322,65,3,7,72,7,5,18,4,84,3,0,0,67,27,171,0.234,64,7,6,62,3,1,25,1,87.5,3
234,2019-11-22,Florida St.,Pittsburgh,Away,L,1,3,4,0,0,47,22,162,0.154,45,2,3,75,4,4,14,5,60,2,0,0,68,25,186,0.231,68,4,10,85,2,2,8,1,78,3
234,2019-11-24,Florida St.,Duke,Home,W,3,0,3,0,0,34,6,74,0.378,34,10,4,35,3,2,10,1,51,1,0,0,24,22,89,0.022,23,3,5,30,10,0,0,3,27,4
234,2019-11-27,Florida St.,Miami (FL),Away,W,3,1,4,1,0,46,15,138,0.225,44,8,7,73,6,0,24,2,66,2,1,0,36,26,151,0.066,33,6,10,65,8,0,12,0,48,NA
234,2019-12-05,Florida St.,"UCF Gainesville, Fla.",Away,L,2,3,5,0,0,56,27,219,0.132,54,4,6,123,3,1,20,3,71,1,0,0,68,27,244,0.168,64,3,8,118,4,0,24,0,83,NA
236,2019-08-30,Fordham,"Lamar University Atlanta, Ga.",Away,W,3,2,5,0,0,62,18,156,0.282,60,7,11,78,6,2,26,2,84,NA,0,0,65,43,187,0.118,63,6,4,74,7,2,8,1,77,NA
236,2019-08-31,Fordham,Western Caro. ,Away,W,3,1,4,1,0,59,17,170,0.247,53,7,4,86,3,3,12,3,NA,3,1,0,50,23,174,0.155,48,3,7,85,7,3,4,3,NA,1
236,2019-08-31,Fordham,Georgia St.,Away,L,1,3,4,1,0,45,26,186,0.102,42,3,5,89,4,3,6,2,NA,NA,1,0,56,22,187,0.182,54,4,9,101,3,1,10,2,NA,NA
236,2019-09-06,Fordham,"Norfolk St. Radford, Va.",Away,W,3,0,3,0,0,47,6,87,0.471,43,2,8,51,1,0,6,0,52,4,0,0,21,16,95,0.053,18,1,6,28,2,0,4,0,24,2
236,2019-09-06,Fordham,"Rider Radford, Va.",Away,W,3,1,4,0,0,56,18,148,0.257,50,6,11,66,3,0,20,1,72,3,0,0,42,24,148,0.122,41,3,7,66,6,1,18,0,55,1
236,2019-09-07,Fordham,Radford,Away,L,1,3,4,0,0,47,27,151,0.132,44,2,11,71,6,0,22,2,60,8,0,0,50,28,158,0.139,47,6,13,65,2,2,10,1,63,3
236,2019-09-13,Fordham,Hartford ,Away,W,3,0,3,1,0,45,12,118,0.28,37,3,6,49,0,4,8,2,56,2,1,0,37,19,117,0.154,30,0,7,50,3,1,4,1,40,1
236,2019-09-14,Fordham,Hofstra ,Away,L,1,3,4,1,0,35,16,136,0.14,33,0,4,63,5,3,8,4,42,3,1,0,68,25,166,0.259,61,5,11,80,0,0,7,3,76.5,1
236,2019-09-14,Fordham,Dartmouth,Away,W,3,1,4,1,0,58,20,181,0.21,52,2,4,103,7,1,10,1,66,5,1,0,49,17,191,0.168,47,7,14,88,2,1,9,1,61.5,1
236,2019-09-18,Fordham,Manhattan,Away,W,3,2,5,0,0,54,15,155,0.252,49,10,8,91,6,0,12,0,70,1,0,0,58,30,192,0.146,54,6,12,70,10,1,6,1,68,3
236,2019-09-19,Fordham,Columbia,Away,L,1,3,4,0,0,49,22,153,0.176,46,6,4,65,4,1,10,5,61,3,0,0,67,20,169,0.278,64,4,12,74,6,1,10,1,77,4
236,2019-09-20,Fordham,LIU,Away,L,2,3,5,0,0,56,22,173,0.197,52,8,9,94,7,1,28,2,79,4,0,0,56,27,190,0.153,53,7,9,87,8,3,12,1,72,3
236,2019-09-28,Fordham,Rhode Island,Away,L,2,3,5,0,0,65,31,220,0.155,61,2,8,105,6,0,31,2,82.5,4,0,0,66,39,227,0.119,62,6,8,106,2,2,25,1,86.5,1
236,2019-10-04,Fordham,Saint Louis,Away,L,2,3,5,0,0,54,30,198,0.121,46,6,7,98,6,1,20,2,71,3,0,0,70,32,209,0.182,68,6,17,102,6,4,4,4,82,NA
236,2019-10-06,Fordham,Dayton,Away,L,0,3,3,1,0,25,18,102,0.069,20,2,4,50,4,0,14,0,34,3,1,0,46,17,118,0.246,41,4,6,57,2,0,10,0,55,4
236,2019-10-11,Fordham,Davidson,Away,L,1,3,4,0,0,50,23,137,0.197,47,6,5,61,4,0,18,1,65,3,0,0,63,26,161,0.23,59,4,7,56,6,1,12,1,74,1
236,2019-10-13,Fordham,VCU,Away,L,0,3,3,1,0,29,22,114,0.061,25,1,2,36,4,0,4,1,32,2,1,0,44,12,100,0.32,43,4,9,55,1,3,14,0,58,NA
236,2019-10-18,Fordham,Dayton,Home,L,0,3,3,0,0,24,17,99,0.071,23,1,3,36,5,1,10,3,31,NA,0,0,50,14,106,0.34,47,5,5,50,1,1,16,0,64,NA
236,2019-10-19,Fordham,Saint Louis,Home,L,1,3,4,0,0,36,26,167,0.06,31,10,1,80,7,0,20,4,56,1,0,0,63,22,183,0.224,59,7,11,95,10,1,12,2,77,2
236,2019-10-26,Fordham,Rhode Island,Home,W,3,0,3,0,0,41,20,123,0.171,40,2,5,73,4,1,14,1,51,2,0,0,34,19,135,0.111,31,4,8,54,2,3,16,1,49,2
236,2019-11-01,Fordham,Duquesne,Home,W,3,1,4,0,0,59,15,180,0.244,50,4,2,88,5,0,18,2,72,2,0,0,55,22,181,0.182,52,5,7,95,4,2,2,2,63,1
236,2019-11-03,Fordham,La Salle,Home,L,2,3,5,0,0,44,23,182,0.115,42,5,7,90,6,2,12,5,57,1,0,0,65,22,199,0.216,63,6,13,105,5,0,18,2,80,1
236,2019-11-08,Fordham,VCU,Home,L,0,3,3,0,0,34,20,113,0.124,28,4,3,44,1,0,10,2,43,1,0,0,46,13,113,0.292,45,1,9,51,4,1,14,3,55,NA
236,2019-11-09,Fordham,Davidson,Home,W,3,2,5,0,0,56,18,164,0.232,51,7,3,73,9,4,14,3,74,2,0,0,63,26,181,0.204,59,9,9,83,7,1,12,3,79,NA
236,2019-11-15,Fordham,George Washington,Away,W,3,2,5,1,0,53,17,154,0.234,49,5,4,74,6,2,18,1,69,4,1,0,71,31,194,0.206,66,6,12,78,5,3,10,3,85,NA
236,2019-11-16,Fordham,George Mason,Away,W,3,2,5,1,0,56,16,201,0.199,55,6,6,117,6,8,8,0,74,3,1,0,60,40,239,0.084,54,6,3,118,6,2,2,1,69,4
96,2019-08-30,Fresno St.,"Ohio Green Bay, Wis.",Away,W,3,1,4,0,0,55,23,129,0.248,53,5,10,51,1,1,20,3,71,NA,0,0,48,21,129,0.209,45,1,11,44,5,1,10,6,55,NA
96,2019-08-31,Fresno St.,"Indiana St. Green Bay, Wis.",Away,W,3,0,3,0,0,48,16,114,0.281,42,8,10,46,2,1,14,3,64,NA,0,0,24,16,95,0.084,24,2,1,47,8,1,12,1,33,NA
96,2019-08-31,Fresno St.,Green Bay,Away,L,0,3,3,0,0,26,20,105,0.057,26,5,6,40,3,1,12,5,38,NA,0,0,44,16,106,0.264,39,3,9,46,5,0,16,1,55,NA
96,2019-09-05,Fresno St.,CSU Bakersfield,Home,L,1,3,4,0,0,43,40,159,0.019,39,7,8,66,4,1,16,2,59,NA,0,0,39,26,143,0.091,35,4,10,68,7,0,34,1,60,1
96,2019-09-06,Fresno St.,CSUN,Home,W,3,0,3,0,0,52,11,119,0.345,50,3,7,52,7,1,9,2,60.5,NA,0,0,39,15,111,0.216,37,7,6,50,3,0,6,2,49,1
96,2019-09-06,Fresno St.,Santa Clara,Home,W,3,2,5,0,0,69,31,198,0.192,67,11,8,93,5,2,6,5,85,1,0,0,58,22,191,0.188,57,5,5,88,11,0,32,4,79,1
96,2019-09-13,Fresno St.,"LSU Flagstaff, Ariz.",Away,L,1,3,4,0,0,51,33,128,0.141,49,5,8,28,1,1,7,4,60.5,NA,0,0,49,14,99,0.354,46,1,8,34,5,3,22,1,64,NA
96,2019-09-13,Fresno St.,"South Dakota St. Flagstaff, Ariz.",Away,W,3,1,4,0,0,50,19,118,0.263,47,3,7,42,4,1,16,1,62,NA,0,0,40,30,117,0.085,38,4,9,40,3,1,10,2,50,1
96,2019-09-14,Fresno St.,Northern Ariz.,Away,L,0,3,3,0,0,36,30,116,0.052,35,4,3,46,2,0,2,1,41,1,0,0,39,8,97,0.32,37,2,2,45,4,4,18,2,54,1
96,2019-09-20,Fresno St.,UC Davis ,Away,L,1,3,4,1,0,44,24,131,0.153,43,7,8,48,8,0,17,1,59.5,1,1,0,49,22,129,0.209,49,8,5,51,7,2,18,1,68,1
96,2019-09-21,Fresno St.,San Francisco ,Away,W,3,0,3,1,0,40,20,133,0.15,39,3,4,63,3,1,18,2,53,NA,1,0,41,18,131,0.176,41,3,10,61,3,0,16,3,52,3
96,2019-09-21,Fresno St.,CSU Bakersfield,Away,W,3,0,3,1,0,41,10,99,0.313,40,9,6,49,2,0,8,1,54,2,1,0,27,22,104,0.048,24,2,2,44,9,0,10,2,34,1
96,2019-09-26,Fresno St.,Nevada,Home,W,3,0,3,0,0,45,12,105,0.314,41,6,6,52,3,2,16,0,61,NA,0,0,39,19,118,0.169,37,3,4,42,6,1,8,0,47,NA
96,2019-09-28,Fresno St.,San Jose St.,Away,W,3,0,3,1,0,37,16,122,0.172,35,8,5,65,3,1,8,2,50,1,1,0,27,19,115,0.07,24,3,9,59,8,3,6,0,36,1
96,2019-10-03,Fresno St.,New Mexico,Home,W,3,0,3,0,0,38,15,94,0.245,36,8,6,43,3,1,16,1,55,NA,0,0,33,18,101,0.149,29,3,11,34,8,1,15,1,44.5,NA
96,2019-10-05,Fresno St.,UNLV,Home,L,2,3,5,0,0,59,25,174,0.195,57,3,9,91,8,1,18,1,72,NA,0,0,64,31,194,0.17,58,8,10,81,3,3,24,1,87,1
96,2019-10-10,Fresno St.,Colorado St.,Away,L,0,3,3,1,0,35,20,113,0.133,32,4,6,36,6,3,4,3,44,NA,1,0,43,11,92,0.348,40,6,7,42,4,0,12,0,55,2
96,2019-10-12,Fresno St.,Wyoming,Away,L,0,3,3,0,0,34,25,122,0.074,33,5,7,56,4,2,10,2,46,1,0,0,42,17,127,0.197,38,4,8,53,5,3,20,1,59,NA
96,2019-10-14,Fresno St.,San Diego St.,Home,W,3,0,3,0,0,46,9,106,0.349,42,7,9,29,2,0,19,1,62.5,NA,0,0,44,18,95,0.274,41,2,4,43,7,0,4,2,48,1
96,2019-10-17,Fresno St.,Air Force,Away,L,1,3,4,1,0,37,25,121,0.099,36,9,6,32,6,1,10,3,52,2,1,0,55,21,117,0.291,52,6,8,49,9,4,8,1,69,NA
96,2019-10-24,Fresno St.,Utah St.,Home,W,3,0,3,0,0,42,19,99,0.232,38,12,11,27,3,4,4,0,60,NA,0,0,21,17,68,0.059,21,3,3,26,12,1,12,0,31,NA
96,2019-10-26,Fresno St.,Boise St.,Home,L,0,3,3,0,0,44,29,134,0.112,43,6,10,50,3,0,18,0,59,NA,0,0,34,16,104,0.173,32,3,1,51,6,1,34,1,55,NA
96,2019-10-31,Fresno St.,UNLV,Away,L,1,3,4,0,0,33,24,126,0.071,31,6,16,52,9,0,16,2,47,NA,0,0,48,20,126,0.222,42,9,19,63,6,3,8,3,64,NA
