ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,tb,pts,bhe.x,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_tb,defensive_pts,bhe.y
433,2022-11-26,Ole Miss,Florida,Home,L,2,3,5,68,27,155,0.265,56,4,6,50,98,5,1,16,0,9,81,NA,65,17,149,0.322,59,5,7,48,94,4,3,18,0,12,82,NA
464,2022-08-26,Omaha,"Winthrop Columbia, S.C.",Away,W,3,0,3,42,10,94,0.34,35,5,5,36,41,2,4,6,0,7,54,NA,33,18,97,0.155,32,2,9,37,70,5,2,6,4,5,40,NA
464,2022-08-26,Omaha,South Carolina,Away,L,0,3,3,36,21,110,0.136,32,4,6,37,69,1,1,10,2,6,46,NA,49,11,106,0.358,47,1,7,46,55,4,5,12,1,11,61,1
464,2022-08-27,Omaha,"Sacred Heart Columbia, S.C.",Away,W,3,2,5,60,24,160,0.225,55,8,7,66,0,5,6,22,0,17,85,NA,64,29,180,0.194,62,5,13,69,0,8,4,16,2,12,81,1
464,2022-09-01,Omaha,Wichita St.,Home,W,3,1,4,64,26,159,0.239,61,6,11,66,81,2,0,12,1,6,76,NA,51,13,142,0.268,49,2,10,61,82,6,1,22,4,12,65,1
464,2022-09-03,Omaha,Northern Colo.,Home,W,3,2,5,73,23,193,0.259,70,7,12,68,98,3,2,22,2,13,93,NA,73,21,169,0.308,70,3,14,79,103,7,3,12,2,9,85,NA
464,2022-09-08,Omaha,Florida St.,Home,L,0,3,3,35,20,114,0.132,33,5,7,51,67,6,1,16,1,9,49,NA,42,18,114,0.211,40,6,6,55,60,5,2,16,2,10,58,1
464,2022-09-10,Omaha,Creighton,Home,L,2,3,5,74,28,205,0.224,72,5,14,76,108,4,0,24,4,12,91,NA,70,19,174,0.293,68,4,8,84,93,5,3,18,1,12,86,NA
464,2022-09-15,Omaha,UCF ,Away,L,2,3,5,63,26,168,0.22,60,7,8,56,96,5,1,20,1,11,81,1,61,19,148,0.284,59,5,7,56,90,7,4,14,7,11,77,NA
464,2022-09-16,Omaha,Lipscomb ,Away,W,3,0,3,38,12,93,0.28,36,5,6,44,48,3,0,14,2,7,50,NA,39,16,108,0.213,37,3,14,35,68,5,2,4,3,4,46,NA
464,2022-09-17,Omaha,Kansas,Away,L,1,3,4,41,24,128,0.133,36,7,14,42,88,9,2,20,4,12,60,1,47,18,115,0.252,45,9,6,52,61,7,4,12,1,10,66,2
464,2022-09-22,Omaha,South Dakota,Away,L,2,3,5,65,29,184,0.196,62,8,16,68,93,8,2,24,0,14,87,NA,49,26,152,0.151,46,8,8,79,96,8,3,20,0,13,70,3
464,2022-09-24,Omaha,South Dakota St.,Away,L,2,3,5,66,29,180,0.206,63,5,12,66,103,10,0,18,0,9,80,NA,56,20,161,0.224,51,10,5,69,89,5,4,18,4,13,79,NA
464,2022-09-29,Omaha,Western Ill.,Home,W,3,0,3,59,10,110,0.445,58,5,8,53,56,4,0,8,2,4,68,1,34,6,104,0.269,29,4,4,37,66,5,2,2,1,3,41,1
464,2022-10-01,Omaha,St. Thomas (MN),Home,W,3,0,3,46,30,146,0.11,46,6,6,60,62,4,0,11,1,5.5,57.5,NA,29,16,114,0.114,29,4,8,56,71,6,3,22,1,14,47,2
464,2022-10-04,Omaha,Denver,Away,W,3,0,3,42,14,88,0.318,40,4,9,32,51,2,0,20,1,10,56,NA,36,18,87,0.207,35,2,11,26,66,4,1,10,1,6,44,NA
464,2022-10-06,Omaha,Oral Roberts,Away,W,3,0,3,39,20,109,0.174,37,9,6,43,58,1,0,16,2,8,56,NA,36,20,102,0.157,32,1,7,42,68,9,4,10,1,9,46,NA
464,2022-10-08,Omaha,Kansas City,Away,W,3,0,3,49,24,126,0.198,46,6,5,49,59,4,0,12,1,6,61,NA,31,10,106,0.198,28,4,6,44,69,6,3,17,1,11.5,46.5,2
464,2022-10-13,Omaha,North Dakota,Home,W,3,0,3,39,10,99,0.293,37,4,10,47,42,1,1,14,1,8,51,1,24,26,106,-0.019,22,1,5,42,64,4,2,8,1,6,31,NA
464,2022-10-15,Omaha,North Dakota St.,Home,W,3,1,4,70,27,182,0.236,61,7,11,72,88,3,1,14,4,8,85,NA,48,18,152,0.197,48,3,3,76,86,7,3,10,1,8,59,NA
464,2022-10-20,Omaha,South Dakota St.,Home,W,3,1,4,60,26,170,0.2,58,6,8,75,84,3,1,20,2,11,77,1,53,23,163,0.184,48,3,8,65,89,6,0,14,2,7,63,1
464,2022-10-22,Omaha,South Dakota,Home,L,1,3,4,62,19,160,0.269,56,4,12,64,87,3,0,16,1,8,74,1,59,17,147,0.286,54,3,7,68,79,4,5,8,4,9,71,NA
464,2022-10-27,Omaha,St. Thomas (MN),Away,W,3,1,4,57,10,133,0.353,54,10,14,48,65,1,1,11,1,6.5,73.5,NA,45,20,124,0.202,43,1,6,59,79,10,2,0,1,2,48,NA
464,2022-10-29,Omaha,Western Ill.,Away,W,3,0,3,46,5,98,0.418,43,6,5,52,38,2,0,8,0,4,56,1,25,18,111,0.063,24,2,3,39,68,6,1,4,0,3,30,1
464,2022-11-03,Omaha,Kansas City,Home,W,3,1,4,63,25,186,0.204,58,5,7,79,82,7,2,12,1,8,76,2,44,26,162,0.111,41,7,5,75,91,5,1,12,2,7,58,NA
464,2022-11-05,Omaha,Oral Roberts,Home,W,3,0,3,45,20,125,0.2,42,11,3,51,66,3,1,14,1,8,64,NA,42,16,116,0.224,41,3,4,51,73,11,2,8,2,6,51,1
464,2022-11-10,Omaha,North Dakota St.,Away,L,2,3,5,77,17,175,0.343,69,3,11,57,109,11,1,10,3,6,86,1,73,25,167,0.287,68,11,4,66,100,3,0,12,2,6,90,1
464,2022-11-12,Omaha,North Dakota,Away,W,3,0,3,44,12,106,0.302,43,10,12,42,61,6,0,10,0,5,59,NA,33,17,101,0.158,29,6,4,39,62,10,0,6,0,3,42,NA
464,2022-11-19,Omaha,Denver,Home,W,3,1,4,53,17,115,0.313,49,8,5,50,55,4,4,16,3,12,73,NA,33,26,122,0.057,32,4,5,37,86,8,1,6,1,4,41,NA
464,2022-11-25,Omaha,North Dakota St.,Home,W,3,1,4,46,24,142,0.155,45,8,5,62,79,3,2,20,1,12,66,1,52,27,158,0.158,48,3,9,68,87,8,1,18,1,10,65,1
464,2022-11-26,Omaha,South Dakota,Away,L,0,3,3,39,19,119,0.168,33,2,4,47,75,8,1,14,2,8,49,2,45,16,121,0.24,44,8,4,55,59,2,5,2,1,6,59,1
464,2022-12-02,Omaha,Pacific ,Away,L,1,3,4,34,25,140,0.064,33,6,9,63,83,8,1,24,3,13,53,NA,56,30,164,0.159,52,8,15,74,81,6,3,6,1,6,70,2
527,2022-08-26,Oral Roberts,Central Ark. ,Away,L,1,3,4,54,23,158,0.196,51,4,11,65,94,4,4,18,2,13,71,1,63,26,167,0.222,59,4,8,70,83,4,5,8,2,9,76,NA
527,2022-08-27,Oral Roberts,Tennessee Tech ,Away,W,3,1,4,52,18,123,0.276,48,8,8,52,75,7,1,14,0,8,68,1,41,25,123,0.13,39,7,2,43,83,8,1,6,2,4,52,NA
527,2022-08-28,Oral Roberts,Missouri St.,Away,W,3,2,5,63,31,205,0.156,61,3,7,100,93,5,3,18,1,12,78,NA,52,26,190,0.137,49,5,8,98,92,3,2,12,2,8,65,NA
527,2022-09-02,Oral Roberts,Illinois St.,Away,L,1,3,4,35,23,113,0.106,33,2,4,28,88,10,3,14,2,10,47,1,58,18,114,0.351,51,10,9,45,63,2,3,12,2,9,77,NA
527,2022-09-02,Oral Roberts,Southeast Mo. St. ,Away,L,2,3,5,57,35,155,0.142,51,5,9,64,88,6,1,14,4,8,70,2,47,18,138,0.21,41,6,11,51,82,5,3,12,1,9,62,NA
527,2022-09-03,Oral Roberts,Green Bay ,Away,L,0,3,3,34,20,118,0.119,31,6,4,59,72,12,0,12,1,6,46,1,35,11,110,0.218,33,12,1,57,50,6,0,22,1,11,58,NA
527,2022-09-09,Oral Roberts,Abilene Christian,Home,L,1,3,4,43,24,142,0.134,40,10,6,58,84,11,1,16,2,9,62,1,47,18,129,0.225,44,11,4,64,73,10,0,12,3,6,64,2
527,2022-09-09,Oral Roberts,Tulsa,Home,L,1,3,4,51,24,177,0.153,46,6,5,83,92,5,0,12,1,6,63,NA,64,15,169,0.29,60,5,5,88,75,6,1,17,2,9.5,78.5,NA
527,2022-09-10,Oral Roberts,UTEP,Home,L,1,3,4,44,19,154,0.162,39,2,5,73,87,9,2,14,1,9,55,1,64,22,169,0.249,61,9,10,86,77,2,2,18,1,11,84,1
527,2022-09-16,Oral Roberts,UTRGV ,Away,L,1,3,4,40,27,161,0.081,39,9,8,72,89,4,5,14,0,12,61,1,49,29,166,0.12,47,4,2,82,77,9,3,10,0,8,61,1
527,2022-09-16,Oral Roberts,Texas Tech,Away,W,3,1,4,46,24,162,0.136,40,7,4,66,77,5,1,18,0,10,63,1,49,28,158,0.133,48,5,7,71,85,7,1,14,1,8,62,NA
527,2022-09-17,Oral Roberts,Arizona St. ,Away,L,1,3,4,41,28,148,0.088,34,8,7,56,94,7,0,4,0,2,51,NA,55,12,133,0.323,49,7,3,71,62,8,2,10,0,7,69,NA
527,2022-09-24,Oral Roberts,Kansas City,Home,W,3,1,4,48,19,158,0.184,43,14,5,79,73,4,2,6,4,5,67,NA,52,18,155,0.219,48,4,8,84,85,14,1,14,2,8,64,1
527,2022-09-27,Oral Roberts,St. Thomas (MN),Home,W,3,0,3,42,14,108,0.259,36,6,8,47,53,5,1,8,0,5,53,1,30,18,97,0.124,29,5,7,48,65,6,3,6,1,6,41,1
527,2022-09-29,Oral Roberts,North Dakota St.,Away,L,0,3,3,28,21,99,0.071,26,1,6,31,70,8,3,2,2,4,33,NA,39,8,85,0.365,37,8,3,44,38,1,0,12,0,6,53,NA
527,2022-10-01,Oral Roberts,North Dakota,Away,L,0,3,3,32,21,117,0.094,27,3,7,54,67,10,0,6,2,3,38,NA,36,10,111,0.234,31,10,6,56,47,3,0,10,3,5,51,NA
527,2022-10-06,Oral Roberts,Omaha,Home,L,0,3,3,36,20,102,0.157,32,1,7,42,68,9,4,10,1,9,46,NA,39,20,109,0.174,37,9,6,43,58,1,0,16,2,8,56,NA
527,2022-10-08,Oral Roberts,Denver,Home,L,1,3,4,45,23,177,0.124,41,4,3,72,90,7,1,8,2,5,54,1,65,23,167,0.251,62,7,8,90,80,4,5,18,0,14,86,NA
527,2022-10-11,Oral Roberts,Western Ill.,Home,W,3,0,3,47,8,128,0.305,43,8,4,65,46,2,2,10,2,7,62,1,31,18,119,0.109,31,2,2,61,69,8,0,4,1,2,35,NA
527,2022-10-13,Oral Roberts,South Dakota,Away,L,0,3,3,26,15,113,0.097,24,5,7,45,68,9,1,8,1,5,36,NA,43,12,107,0.29,38,9,6,62,44,5,0,14,0,7,59,NA
527,2022-10-15,Oral Roberts,South Dakota St.,Away,W,3,1,4,54,14,153,0.261,49,10,9,55,89,5,1,30,0,16,80,2,58,32,151,0.172,51,5,2,77,89,10,1,14,1,8,71,NA
527,2022-10-22,Oral Roberts,Kansas City,Away,L,2,3,5,52,17,161,0.217,45,6,9,72,92,7,4,16,4,12,70,2,73,28,179,0.251,70,7,15,86,97,6,1,8,2,5,85,2
527,2022-10-27,Oral Roberts,North Dakota,Home,L,2,3,5,65,40,188,0.133,62,5,9,80,102,3,3,8,2,7,77,1,56,22,175,0.194,52,3,7,73,94,5,6,24,6,18,77,1
527,2022-10-29,Oral Roberts,North Dakota St.,Home,L,0,3,3,35,17,132,0.136,35,2,3,63,66,4,0,8,7,4,41,NA,51,9,132,0.318,47,4,7,69,53,2,2,8,2,6,61,1
527,2022-11-03,Oral Roberts,Denver,Away,L,0,3,3,29,18,100,0.11,27,3,2,34,69,8,1,8,1,5,37,NA,45,12,96,0.344,41,8,5,46,48,3,1,12,1,7,60,NA
527,2022-11-05,Oral Roberts,Omaha,Away,L,0,3,3,42,16,116,0.224,41,3,4,51,73,11,2,8,2,6,51,1,45,20,125,0.2,42,11,3,51,66,3,1,14,1,8,64,NA
527,2022-11-10,Oral Roberts,South Dakota St.,Home,L,0,3,3,36,20,125,0.128,35,4,4,54,69,2,1,0,0,1,41,NA,46,6,120,0.333,44,2,5,60,48,4,1,14,0,8,56,NA
527,2022-11-12,Oral Roberts,South Dakota,Home,L,1,3,4,53,20,141,0.234,49,3,9,45,93,7,0,10,1,5,61,NA,59,12,130,0.362,55,7,4,52,65,3,3,8,0,7,73,NA
527,2022-11-17,Oral Roberts,Western Ill.,Away,W,3,0,3,41,9,103,0.311,37,5,7,55,46,3,2,10,0,7,53,2,28,17,118,0.093,28,3,6,51,66,5,0,4,0,2,33,3
527,2022-11-19,Oral Roberts,St. Thomas (MN),Away,W,3,2,5,61,28,166,0.199,55,5,9,75,90,9,1,16,0,9,75,NA,50,26,160,0.15,45,9,6,68,90,5,1,16,1,9,68,NA
529,2022-08-27,Oregon,Long Beach St. ,Away,W,3,2,5,74,28,178,0.258,70,7,14,68,101,5,0,16,8,8,89,NA,63,19,163,0.27,61,5,10,66,99,7,1,22,2,12,80,2
529,2022-08-28,Oregon,Portland St.,Away,W,3,0,3,42,10,80,0.4,39,5,11,37,39,3,1,16,1,9,56,NA,18,22,86,-0.047,15,3,4,26,63,5,3,6,3,6,27,NA
529,2022-09-01,Oregon,UC Davis,Home,W,3,0,3,45,8,82,0.451,40,5,8,43,36,2,2,17,1,10.5,60.5,NA,17,21,82,-0.049,15,2,2,29,65,5,0,4,2,2,21,2
529,2022-09-03,Oregon,Rice,Home,W,3,2,5,70,27,207,0.208,67,2,10,88,92,2,1,10,5,6,78,NA,62,20,186,0.226,61,2,11,101,92,2,1,10,2,6,70,NA
529,2022-09-09,Oregon,Minnesota,Away,L,1,3,4,53,22,157,0.197,50,6,9,62,82,5,0,21,1,10.5,69.5,NA,57,20,151,0.245,55,5,12,68,84,6,0,27,2,13.5,75.5,NA
529,2022-09-10,Oregon,Penn St. ,Away,L,2,3,5,60,28,174,0.184,58,8,12,71,95,4,1,16,2,9,77,NA,57,22,155,0.226,54,4,8,71,87,8,3,28,1,17,78,NA
529,2022-09-17,Oregon,South Carolina ,Away,W,3,0,3,45,10,95,0.368,42,7,11,42,41,1,0,20,2,10,62,1,24,15,87,0.103,24,1,7,33,63,7,2,4,3,4,29,NA
529,2022-09-18,Oregon,Miami (FL),Away,W,3,1,4,58,10,109,0.44,54,8,10,52,64,9,1,20,5,11,77,1,37,25,125,0.096,35,9,5,35,85,8,0,8,2,4,50,NA
529,2022-09-21,Oregon,Oregon St.,Away,W,3,1,4,54,15,142,0.275,51,4,10,58,78,1,6,20,1,16,74,1,56,28,153,0.183,54,1,8,63,83,4,2,11,1,7.5,64.5,NA
529,2022-09-25,Oregon,Stanford,Home,W,3,0,3,46,11,107,0.327,44,5,6,55,49,2,2,10,1,7,58,NA,42,13,116,0.25,39,2,13,47,70,5,1,6,1,4,48,NA
529,2022-09-30,Oregon,Arizona St.,Home,W,3,0,3,50,8,101,0.416,46,5,5,63,39,2,1,10,1,6,61,2,26,12,113,0.124,25,2,7,40,68,5,1,6,2,4,32,NA
529,2022-10-02,Oregon,Arizona,Home,W,3,0,3,44,9,95,0.368,41,6,7,48,44,2,3,13,1,9.5,59.5,NA,31,17,105,0.133,29,2,8,37,66,6,0,11,2,5.5,38.5,NA
529,2022-10-07,Oregon,Washington St.,Away,L,2,3,5,63,25,159,0.239,57,4,15,59,95,6,6,14,0,13,80,2,53,27,153,0.17,46,6,8,59,88,4,4,14,0,11,70,1
529,2022-10-09,Oregon,Washington,Away,L,2,3,5,63,27,157,0.229,59,5,15,70,92,6,0,16,3,8,76,2,57,17,154,0.26,53,6,15,61,86,5,4,6,3,7,70,NA
529,2022-10-14,Oregon,Southern California,Away,L,1,3,4,55,12,129,0.333,52,5,18,49,85,4,0,6,1,3,63,NA,63,15,133,0.361,59,4,12,55,70,5,1,6,2,4,71,NA
529,2022-10-16,Oregon,UCLA,Away,W,3,2,5,73,23,162,0.309,69,3,12,49,96,6,3,24,1,15,91,1,63,24,145,0.269,60,6,9,50,100,3,2,8,0,6,75,2
529,2022-10-21,Oregon,Utah,Home,W,3,1,4,61,18,141,0.305,61,5,8,56,77,5,1,16,1,9,75,NA,51,24,140,0.193,47,5,7,57,90,5,2,8,3,6,62,1
529,2022-10-23,Oregon,Colorado,Home,W,3,0,3,39,11,111,0.252,36,8,7,47,58,4,3,12,3,9,56,1,39,22,114,0.149,38,4,6,50,66,8,1,12,2,7,50,NA
529,2022-10-28,Oregon,Arizona,Away,W,3,1,4,52,26,138,0.188,52,9,8,57,78,0,2,22,0,13,74,NA,50,23,139,0.194,48,0,10,56,86,9,4,14,0,11,61,1
529,2022-10-30,Oregon,Arizona St.,Away,W,3,0,3,53,12,115,0.357,50,8,10,51,62,4,0,8,2,4,65,1,38,9,108,0.269,36,4,5,44,64,8,1,0,2,1,43,1
529,2022-11-04,Oregon,Washington,Home,W,3,0,3,48,11,92,0.402,47,3,6,43,44,2,1,8,2,5,56,NA,30,16,92,0.152,30,2,7,28,68,3,1,4,2,3,35,NA
529,2022-11-06,Oregon,Washington St.,Home,W,3,1,4,64,18,150,0.307,63,7,4,60,86,5,0,8,1,4,75,1,62,16,147,0.313,61,5,7,57,90,7,3,8,4,7,74,NA
529,2022-11-10,Oregon,Colorado,Away,W,3,2,5,69,33,199,0.181,63,5,6,68,103,4,0,14,4,7,81,NA,64,16,166,0.289,60,4,5,76,93,5,5,16,4,13,81,2
529,2022-11-13,Oregon,Utah,Away,W,3,1,4,66,20,144,0.319,58,5,8,60,78,4,2,8,0,6,77,1,47,19,134,0.209,47,4,4,55,88,5,0,8,1,4,55,3
529,2022-11-18,Oregon,UCLA,Home,W,3,2,5,68,21,180,0.261,64,4,9,68,98,11,1,18,0,10,82,NA,60,26,168,0.202,52,11,5,79,96,4,3,8,2,7,78,NA
529,2022-11-20,Oregon,Southern California,Home,W,3,2,5,71,11,140,0.429,70,7,12,44,91,4,1,18,1,10,88,NA,74,19,153,0.359,71,4,12,51,96,7,0,6,2,3,81,NA
529,2022-11-23,Oregon,California,Away,W,3,0,3,44,5,83,0.47,42,8,9,36,42,1,1,18,1,10,62,NA,30,18,90,0.133,28,1,4,30,65,8,0,6,0,3,34,NA
529,2022-11-25,Oregon,Oregon St.,Home,W,3,0,3,41,7,83,0.41,40,14,7,32,34,1,0,10,1,5,60,1,20,15,74,0.068,19,1,4,27,66,14,1,6,1,4,25,1
529,2022-12-02,Oregon,LMU (CA),Home,W,3,0,3,44,11,94,0.351,39,4,5,41,48,5,1,10,3,6,54,NA,33,18,97,0.155,31,5,8,35,68,4,0,10,0,5,43,1
529,2022-12-03,Oregon,Arkansas,Home,W,3,1,4,55,18,137,0.27,52,5,6,57,69,6,3,24,2,15,75,NA,44,27,142,0.12,43,6,6,51,87,5,3,10,0,8,58,1
529,2022-12-08,Oregon,Nebraska ,Away,W,3,2,5,74,31,198,0.217,70,4,14,83,110,7,2,10,2,7,85,NA,63,26,186,0.199,58,7,5,78,95,4,3,22,1,14,84,NA
529,2022-12-10,Oregon,Louisville,Away,L,2,3,5,64,26,152,0.25,59,3,14,59,90,7,1,12,1,7,74,NA,56,23,152,0.217,52,7,12,54,91,3,5,12,3,11,74,2
528,2022-08-26,Oregon St.,Long Beach St. ,Away,L,2,3,5,69,33,185,0.195,64,6,9,77,103,8,1,8,2,5,80,2,54,20,160,0.213,52,8,5,71,95,6,0,18,4,9,71,2
528,2022-08-27,Oregon St.,Portland St.,Away,L,1,3,4,49,31,148,0.122,47,5,6,71,83,8,1,15,2,8.5,62.5,3,48,14,140,0.243,41,8,12,62,76,5,1,12,1,7,63,NA
528,2022-09-02,Oregon St.,Alabama ,Away,W,3,2,5,42,26,135,0.119,40,7,1,63,76,6,1,18,5,10,59,NA,60,29,162,0.191,56,6,21,54,102,7,1,24,2,13,79,NA
528,2022-09-03,Oregon St.,Central Ark. ,Away,W,3,0,3,44,12,92,0.348,38,3,8,31,51,5,2,22,0,13,60,NA,28,21,84,0.083,23,5,6,29,65,3,0,4,1,2,35,NA
528,2022-09-03,Oregon St.,Houston,Away,L,2,3,5,65,33,183,0.175,61,3,7,80,104,4,2,14,3,9,77,NA,68,24,186,0.237,62,4,10,68,95,3,3,14,1,10,82,NA
528,2022-09-09,Oregon St.,North Texas,Home,W,3,1,4,56,32,151,0.159,54,7,5,64,79,5,2,31,1,17.5,80.5,NA,39,28,143,0.077,37,5,4,53,92,7,3,24,0,15,59,1
528,2022-09-09,Oregon St.,Utah St.,Home,L,0,3,3,36,21,98,0.153,36,4,3,37,69,9,2,12,2,8,48,NA,43,11,96,0.333,39,9,7,35,58,4,0,20,1,10,62,NA
528,2022-09-10,Oregon St.,Portland,Home,W,3,0,3,46,10,107,0.336,44,3,2,56,58,2,0,18,1,9,58,2,44,20,122,0.197,40,2,5,43,71,3,0,6,0,3,49,NA
528,2022-09-16,Oregon St.,LSU ,Away,L,0,3,3,38,19,110,0.173,35,1,3,48,63,7,2,6,0,5,44,1,45,14,122,0.254,39,7,12,49,64,1,2,4,0,4,56,NA
528,2022-09-17,Oregon St.,Tulane,Away,W,3,1,4,53,23,146,0.205,51,8,13,78,70,6,7,2,0,8,69,NA,39,20,147,0.129,35,6,15,63,84,8,2,8,0,6,51,2
528,2022-09-21,Oregon St.,Oregon,Home,L,1,3,4,56,28,153,0.183,54,1,8,63,83,4,2,11,1,7.5,64.5,NA,54,15,142,0.275,51,4,10,58,78,1,6,20,1,16,74,1
528,2022-09-23,Oregon St.,California,Home,W,3,2,5,66,30,191,0.188,63,3,6,80,102,9,7,16,4,15,84,1,63,29,183,0.186,61,9,8,79,102,3,3,24,3,15,87,2
528,2022-09-30,Oregon St.,Arizona,Home,L,0,3,3,36,19,107,0.159,34,2,6,52,69,3,1,8,2,5,43,NA,44,16,117,0.239,39,3,5,45,54,2,0,14,1,7,54,NA
528,2022-10-02,Oregon St.,Arizona St.,Home,L,2,3,5,53,30,162,0.142,51,6,9,64,93,6,3,14,3,10,69,1,63,20,156,0.276,60,6,17,64,88,6,1,20,1,11,80,1
528,2022-10-07,Oregon St.,Washington,Away,L,0,3,3,25,19,79,0.076,24,2,3,24,62,5,1,2,3,2,29,NA,48,5,82,0.524,45,5,12,26,44,2,0,8,1,4,57,1
528,2022-10-09,Oregon St.,Washington St.,Away,L,0,3,3,33,17,81,0.198,32,3,4,32,67,10,0,8,1,4,40,1,42,10,90,0.356,37,10,7,26,51,3,2,10,0,7,59,NA
528,2022-10-14,Oregon St.,UCLA,Away,L,0,3,3,33,19,94,0.149,29,2,5,31,63,6,1,6,0,4,39,NA,44,12,89,0.36,41,6,10,35,56,2,0,12,0,6,56,1
528,2022-10-16,Oregon St.,Southern California,Away,L,1,3,4,41,21,128,0.156,40,4,5,45,84,11,1,10,0,6,51,3,55,20,127,0.276,49,11,11,52,72,4,2,14,1,9,75,NA
528,2022-10-21,Oregon St.,Colorado,Home,W,3,1,4,69,16,133,0.398,63,5,12,57,77,7,1,6,0,4,78,NA,47,10,120,0.308,41,7,7,38,79,5,1,6,1,4,58,NA
528,2022-10-23,Oregon St.,Utah,Home,L,0,3,3,36,19,105,0.162,35,1,6,41,69,5,1,10,5,6,43,NA,46,10,104,0.346,42,5,5,43,52,1,4,12,0,10,61,2
528,2022-10-28,Oregon St.,Arizona St.,Away,L,1,3,4,48,31,134,0.127,48,3,7,58,83,7,1,2,1,2,53,1,48,11,127,0.291,45,7,11,50,69,3,2,20,0,12,67,1
528,2022-10-30,Oregon St.,Arizona,Away,L,2,3,5,60,25,151,0.232,55,6,6,64,93,8,3,16,0,11,77,NA,67,20,156,0.301,62,8,13,58,93,6,1,23,0,12.5,87.5,NA
528,2022-11-04,Oregon St.,Washington St.,Home,L,0,3,3,34,19,94,0.16,31,1,3,42,62,3,1,9,2,5.5,40.5,NA,47,12,107,0.327,46,3,12,36,58,1,4,12,0,10,60,NA
528,2022-11-06,Oregon St.,Washington,Home,L,1,3,4,50,31,139,0.137,48,4,4,49,90,7,2,4,1,4,58,1,55,10,118,0.381,53,7,7,46,68,4,6,14,0,13,75,NA
528,2022-11-10,Oregon St.,Utah,Away,L,2,3,5,55,37,167,0.108,48,7,4,66,94,9,8,18,4,17,79,NA,50,30,152,0.132,49,9,7,64,97,7,4,26,3,17,76,2
528,2022-11-12,Oregon St.,Colorado,Away,L,0,3,3,27,27,105,0,25,0,5,33,69,6,0,8,1,4,31,NA,37,11,85,0.306,35,6,4,44,39,0,3,12,1,9,52,NA
528,2022-11-18,Oregon St.,Southern California,Home,L,0,3,3,39,27,101,0.119,37,2,6,29,67,3,2,6,2,5,46,NA,39,9,84,0.357,34,3,6,27,53,2,5,10,1,10,52,NA
528,2022-11-20,Oregon St.,UCLA,Home,L,1,3,4,65,22,164,0.262,63,5,6,71,95,4,8,4,3,10,80,NA,72,15,167,0.341,68,4,10,64,95,5,8,4,1,10,86,1
528,2022-11-23,Oregon St.,Stanford,Away,L,1,3,4,48,19,143,0.203,45,1,2,49,94,12,1,20,2,11,60,1,67,20,147,0.32,63,12,6,61,75,1,0,16,2,8,87,NA
528,2022-11-25,Oregon St.,Oregon,Away,L,0,3,3,20,15,74,0.068,19,1,4,27,66,14,1,6,1,4,25,1,41,7,83,0.41,40,14,7,32,34,1,0,10,1,5,60,1
534,2022-08-26,Pacific,Northwestern,Away,L,0,3,3,39,21,101,0.178,36,3,9,38,72,6,3,0,2,3,45,1,34,9,84,0.298,32,6,2,33,47,3,4,10,2,9,49,1
534,2022-08-26,Pacific,Northeastern ,Away,W,3,0,3,48,21,124,0.218,46,7,8,46,59,0,1,0,1,1,56,NA,31,13,99,0.182,30,0,3,44,65,7,1,16,3,9,40,2
534,2022-08-27,Pacific,UTEP ,Away,L,2,3,5,55,26,159,0.182,53,6,9,55,92,11,2,10,7,7,68,1,58,15,136,0.316,57,11,13,66,86,6,1,18,3,10,79,3
534,2022-09-01,Pacific,Chicago St.,Away,W,3,0,3,52,30,128,0.172,49,4,5,60,60,2,0,4,1,2,58,NA,28,14,108,0.13,27,2,8,41,72,4,1,18,0,10,40,NA
534,2022-09-02,Pacific,UIC ,Away,L,1,3,4,58,31,158,0.171,55,3,9,65,90,5,2,12,2,8,69,NA,51,15,144,0.25,49,5,5,59,77,3,2,18,1,11,67,3
534,2022-09-03,Pacific,Eastern Ill. ,Away,W,3,0,3,39,14,99,0.253,36,8,9,51,42,2,2,8,1,6,53,NA,20,22,101,-0.02,19,2,6,39,64,8,0,4,2,2,24,NA
534,2022-09-09,Pacific,New Mexico ,Away,L,0,3,3,41,25,128,0.125,39,3,8,57,67,7,3,4,0,5,49,NA,35,12,113,0.204,30,7,6,50,58,3,1,16,1,9,51,1
534,2022-09-09,Pacific,Liberty ,Away,W,3,2,5,58,24,130,0.262,53,13,8,29,96,8,2,16,0,10,81,2,61,24,120,0.308,58,8,8,40,97,13,2,12,0,8,77,1
534,2022-09-10,Pacific,UC San Diego,Away,W,3,2,5,69,25,170,0.259,63,6,14,63,93,6,2,6,0,5,80,1,51,24,145,0.186,49,6,6,65,91,6,1,18,2,10,67,1
534,2022-09-16,Pacific,CSU Bakersfield,Away,W,3,2,5,53,22,134,0.231,52,11,12,50,88,6,3,16,3,11,75,NA,57,26,146,0.212,53,6,11,50,91,11,1,8,1,5,68,NA
