ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,pts,bhe,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_pts,defensive_bhe
463,2021-08-28,Nebraska,Kansas St.,Home,W,3,1,4,55,21,152,0.224,50,4,10,64,5,0,11,2,64.5,2,49,20,148,0.196,45,5,9,65,4,1,19,4,64.5,0
463,2021-09-03,Nebraska,Omaha,Home,W,3,2,5,51,22,152,0.191,48,3,8,73,4,1,28,1,69,0,47,33,168,0.083,47,4,9,74,3,1,14,1,59,0
463,2021-09-03,Nebraska,Georgia,Home,W,3,1,4,51,24,117,0.231,49,5,7,42,8,4,16,3,68,0,45,26,117,0.162,44,8,12,36,5,0,20,2,63,0
463,2021-09-04,Nebraska,Arizona St.,Home,W,3,0,3,48,12,103,0.35,45,3,8,51,3,2,12,1,59,0,29,16,102,0.127,28,3,7,41,3,3,6,1,38,0
463,2021-09-08,Nebraska,Creighton,Away,W,3,0,3,40,18,124,0.177,38,5,5,69,1,1,16,1,54,0,28,21,131,0.053,27,1,7,59,5,1,16,0,38,1
463,2021-09-11,Nebraska,Utah,Home,L,2,3,5,57,23,168,0.202,52,10,8,63,10,0,16,2,75,0,68,35,173,0.191,64,10,8,78,10,0,20,5,88,0
463,2021-09-14,Nebraska,Stanford,Away,L,1,3,4,50,23,143,0.189,47,4,3,59,5,2,17,2,64.5,0,55,20,149,0.235,52,5,12,59,4,2,17,1,70.5,1
463,2021-09-18,Nebraska,Louisville,Home,L,0,3,3,31,26,108,0.046,27,2,6,30,2,1,12,2,40,0,41,17,94,0.255,37,2,5,41,2,3,19,1,55.5,0
463,2021-09-22,Nebraska,Northwestern,Away,W,3,1,4,60,19,133,0.308,49,6,9,56,3,3,14,4,76,0,49,20,135,0.215,45,3,10,48,6,5,6,0,60,0
463,2021-09-25,Nebraska,Iowa,Home,W,3,0,3,48,17,116,0.267,47,5,3,51,2,2,8,1,59,0,39,15,111,0.216,38,2,7,41,5,2,8,0,47,0
463,2021-10-01,Nebraska,Michigan,Home,W,3,0,3,47,4,94,0.457,45,9,6,45,1,0,16,2,64,0,31,12,95,0.2,26,1,5,42,9,0,2,0,33,0
463,2021-10-03,Nebraska,Michigan St.,Home,W,3,0,3,41,13,112,0.25,38,4,8,60,3,3,8,0,52,0,30,21,114,0.079,28,3,9,47,4,0,12,3,39,0
463,2021-10-08,Nebraska,Penn St.,Away,W,3,1,4,62,24,156,0.244,57,8,9,76,1,0,16,2,78,0,46,18,159,0.176,43,1,9,58,8,6,6,2,56,0
463,2021-10-10,Nebraska,Rutgers,Away,W,3,0,3,42,16,102,0.255,37,10,4,54,1,1,12,1,59,0,19,15,96,0.042,17,1,7,38,10,2,4,0,24,0
463,2021-10-13,Nebraska,Indiana,Home,W,3,0,3,46,9,97,0.381,40,4,5,58,3,0,15,3,57.5,1,23,17,105,0.057,21,3,5,36,4,2,10,1,33,3
463,2021-10-16,Nebraska,Illinois,Home,W,3,0,3,42,15,101,0.267,42,3,8,52,1,0,10,1,50,0,30,19,110,0.1,27,1,11,37,3,1,16,2,40,0
463,2021-10-20,Nebraska,Iowa,Away,W,3,0,3,46,13,124,0.266,45,8,8,55,3,3,10,2,62,0,43,17,121,0.215,42,3,5,55,8,0,6,2,49,0
463,2021-10-23,Nebraska,Purdue,Home,W,3,1,4,64,28,168,0.214,59,6,9,70,1,1,12,3,77,0,39,22,138,0.123,38,1,6,62,6,2,28,3,56,0
463,2021-10-27,Nebraska,Wisconsin,Home,L,0,3,3,42,21,142,0.148,37,0,7,60,1,2,12,0,50,0,46,16,131,0.229,45,1,7,66,0,2,14,0,56,0
463,2021-10-30,Nebraska,Minnesota,Away,L,2,3,5,68,36,237,0.135,65,5,12,97,8,1,27,2,87.5,0,59,26,197,0.168,57,8,4,107,5,1,18,0,77,2
463,2021-11-04,Nebraska,Illinois,Away,W,3,0,3,42,16,126,0.206,42,6,3,66,2,2,8,1,54,1,39,15,132,0.182,34,2,9,56,6,1,12,4,48,1
463,2021-11-06,Nebraska,Ohio St.,Away,L,0,3,3,40,15,123,0.203,35,2,11,50,2,0,22,0,53,0,47,19,122,0.23,41,2,6,58,2,1,16,1,58,2
463,2021-11-12,Nebraska,Maryland,Home,W,3,0,3,43,19,141,0.17,38,2,6,78,2,1,20,3,56,0,25,25,136,0,21,2,6,64,2,1,16,0,36,0
463,2021-11-14,Nebraska,Indiana,Away,W,3,1,4,62,27,167,0.21,57,6,10,79,2,2,6,4,73,1,38,14,147,0.163,34,2,12,66,6,3,16,0,51,1
463,2021-11-19,Nebraska,Penn St.,Home,W,3,0,3,42,20,118,0.186,42,4,6,56,1,1,18,2,56,0,30,20,113,0.088,29,1,8,50,4,0,14,2,38,1
463,2021-11-26,Nebraska,Wisconsin,Away,L,1,3,4,50,25,149,0.168,43,10,6,55,4,0,20,0,70,0,55,23,142,0.225,53,4,6,63,10,0,28,1,73,1
463,2021-11-27,Nebraska,Purdue,Away,W,3,1,4,54,22,155,0.206,50,6,11,75,1,0,18,1,69,0,36,28,152,0.053,34,1,8,69,6,1,26,6,51,0
463,2021-12-03,Nebraska,Campbell,Home,W,3,0,3,44,16,103,0.272,41,6,7,41,1,2,16,1,60,0,20,22,89,-0.022,20,1,3,36,6,1,8,2,26,0
463,2021-12-04,Nebraska,Florida St.,Home,W,3,0,3,54,16,145,0.262,51,4,7,71,2,0,19,1,67.5,0,31,16,123,0.122,30,2,0,68,4,1,10,0,39,1
463,2021-12-09,Nebraska,Illinois ,Away,W,3,0,3,41,14,104,0.26,38,8,4,51,4,1,10,1,55,2,26,17,102,0.088,23,4,7,47,8,0,10,2,35,0
463,2021-12-11,Nebraska,Texas,Away,W,3,1,4,59,24,135,0.259,50,9,8,55,6,0,18,0,77,0,49,16,132,0.25,47,6,14,42,9,0,26,0,68,0
463,2021-12-16,Nebraska,Pittsburgh ,Away,W,3,1,4,51,19,134,0.239,49,6,6,50,5,1,18,1,67,0,52,21,133,0.233,51,5,12,56,6,1,12,0,64,0
463,2021-12-18,Nebraska,Wisconsin ,Away,L,2,3,5,68,39,206,0.141,63,4,9,93,7,1,18,3,82,1,60,25,191,0.183,59,7,14,79,4,4,40,5,91,1
466,2021-08-27,Nevada,Portland ,Away,L,1,3,4,46,19,148,0.182,40,7,5,48,10,3,8,1,60,1,60,20,132,0.303,54,10,9,70,7,3,4,5,75,1
466,2021-08-27,Nevada,Grand Canyon ,Away,L,0,3,3,24,19,89,0.056,23,2,5,35,10,2,6,2,31,3,38,15,96,0.24,35,10,5,42,2,4,8,0,56,1
466,2021-08-28,Nevada,Idaho,Away,L,1,3,4,50,26,125,0.192,47,10,11,46,4,1,10,1,66,4,51,24,127,0.213,46,4,5,43,10,1,24,0,68,0
466,2021-09-03,Nevada,UC Davis,Away,L,0,3,3,42,23,120,0.158,36,2,7,42,3,0,2,1,45,1,39,10,104,0.279,36,3,6,44,2,1,14,4,50,0
466,2021-09-03,Nevada,Santa Clara ,Away,L,0,3,3,27,10,77,0.221,24,2,9,26,6,0,2,0,30,0,48,4,84,0.524,41,6,13,32,2,0,10,1,59,1
466,2021-09-04,Nevada,San Francisco ,Away,W,3,0,3,37,18,101,0.188,33,7,7,42,2,1,16,3,53,1,37,18,101,0.188,31,2,11,37,7,1,12,3,46,0
466,2021-09-10,Nevada,California,Away,L,0,3,3,29,26,100,0.03,27,7,7,34,1,0,10,2,41,1,37,11,86,0.302,36,1,6,39,7,5,18,0,52,1
466,2021-09-10,Nevada,Butler ,Away,L,0,3,3,35,22,107,0.121,32,3,6,51,6,1,6,1,42,2,37,14,105,0.219,34,6,8,42,3,2,22,3,56,0
466,2021-09-11,Nevada,"North Dakota St. Berkeley, Calif.",Away,L,1,3,4,48,15,153,0.216,34,4,8,59,6,3,22,0,66,4,54,29,150,0.167,49,6,5,74,4,0,14,0,67,4
466,2021-09-16,Nevada,Sacramento St.,Home,W,3,1,4,53,24,124,0.234,53,3,8,55,4,2,18,0,67,2,40,26,129,0.109,37,4,11,40,3,2,16,0,54,3
466,2021-09-18,Nevada,CSUN,Home,W,3,1,4,45,22,133,0.173,41,9,5,52,4,0,18,1,63,0,53,25,142,0.197,44,4,10,55,9,4,20,0,71,1
466,2021-09-23,Nevada,San Diego St.,Home,L,0,3,3,31,23,106,0.075,28,4,6,38,7,1,14,0,43,0,39,15,98,0.245,38,7,6,46,4,2,18,0,57,4
466,2021-09-25,Nevada,UNLV,Home,L,0,3,3,24,27,106,-0.028,22,2,7,35,6,0,6,0,29,0,32,12,82,0.244,28,6,9,43,2,5,18,0,52,1
466,2021-09-30,Nevada,Utah St.,Away,L,1,3,4,49,22,122,0.221,45,5,9,48,8,2,20,0,66,2,50,25,131,0.191,43,8,7,47,5,1,16,0,67,0
466,2021-10-02,Nevada,Boise St.,Away,L,1,3,4,49,26,129,0.178,47,4,9,43,4,0,6,3,56,2,57,15,123,0.341,52,4,6,45,4,4,24,4,77,1
466,2021-10-07,Nevada,Colorado St.,Home,L,0,3,3,39,21,117,0.154,37,2,9,44,5,0,14,0,48,1,40,18,111,0.198,37,5,6,51,2,5,14,0,57,0
466,2021-10-09,Nevada,Wyoming,Home,L,0,3,3,28,13,120,0.125,28,3,4,46,3,1,12,0,38,1,54,11,119,0.361,46,3,5,64,3,1,8,0,62,3
466,2021-10-12,Nevada,San Jose St.,Away,L,0,3,3,33,22,111,0.099,32,5,4,35,5,1,10,2,44,1,44,14,106,0.283,44,5,5,44,5,2,12,2,57,0
466,2021-10-17,Nevada,Fresno St.,Away,L,0,3,3,31,16,94,0.16,29,5,4,33,6,2,4,0,40,0,50,12,96,0.396,45,6,9,42,5,3,10,0,64,0
466,2021-10-21,Nevada,Air Force,Away,L,0,3,3,26,19,101,0.069,24,5,6,34,5,0,8,0,35,0,43,20,103,0.223,37,5,9,46,5,2,14,0,57,0
466,2021-10-24,Nevada,New Mexico,Home,L,0,3,3,43,17,114,0.228,39,7,3,47,6,1,12,0,57,2,51,14,121,0.306,47,6,4,51,7,1,12,0,64,2
466,2021-10-26,Nevada,San Jose St.,Home,L,2,3,5,49,26,163,0.141,47,10,4,56,6,3,8,1,66,1,67,21,168,0.274,61,6,12,72,10,1,18,0,83,2
466,2021-10-28,Nevada,Fresno St.,Home,L,0,3,3,34,23,103,0.107,30,4,8,42,5,7,0,0,45,1,34,15,96,0.198,32,5,10,36,4,6,16,0,53,1
466,2021-11-04,Nevada,Colorado St.,Away,L,0,3,3,25,8,75,0.227,23,3,5,27,14,1,6,1,32,2,46,13,93,0.355,38,14,6,35,3,1,4,1,63,0
466,2021-11-06,Nevada,Wyoming,Away,L,0,3,3,37,19,110,0.164,31,2,6,43,4,2,4,0,43,1,45,9,102,0.353,40,4,8,49,2,3,6,1,55,2
466,2021-11-11,Nevada,Boise St.,Home,L,0,3,3,29,19,96,0.104,25,2,4,36,5,3,14,0,41,1,46,16,109,0.275,34,5,4,41,2,0,18,0,60,0
466,2021-11-13,Nevada,Utah St.,Home,L,1,3,4,34,21,129,0.101,32,4,5,52,9,2,26,0,53,4,56,35,153,0.137,46,9,7,54,4,0,14,0,72,1
466,2021-11-18,Nevada,San Diego St.,Away,L,0,3,3,37,18,98,0.194,35,3,8,34,3,0,10,1,45,1,45,14,96,0.323,43,3,2,40,3,1,12,0,55,1
466,2021-11-20,Nevada,UNLV,Away,L,0,3,3,26,10,69,0.232,24,2,9,21,9,0,0,1,28,0,45,7,76,0.5,42,9,10,26,2,1,8,3,59,0
469,2021-08-27,New Hampshire,Murray St. ,Away,L,1,3,4,39,22,132,0.129,37,8,7,40,9,0,22,0,58,1,58,27,137,0.226,48,9,6,62,8,0,4,0,69,0
469,2021-08-27,New Hampshire,Mercer,Away,L,1,3,4,51,14,133,0.278,46,5,13,67,17,1,15,1,64.5,2,51,23,153,0.183,51,17,10,59,5,0,8,3,72,2
469,2021-08-28,New Hampshire,"Stetson Macon, Ga.",Away,W,3,1,4,41,22,156,0.122,36,7,5,72,9,4,10,2,57,0,47,31,165,0.097,44,9,6,84,7,6,8,2,66,1
469,2021-09-02,New Hampshire,FDU,Home,W,3,1,4,55,25,144,0.208,45,6,8,64,5,1,14,3,69,1,46,24,147,0.15,45,5,11,61,6,1,18,0,61,0
469,2021-09-03,New Hampshire,Siena,Home,W,3,1,4,47,15,95,0.337,43,8,5,33,8,0,22,1,66,0,51,24,115,0.235,47,8,9,26,8,0,14,1,66,0
469,2021-09-04,New Hampshire,Providence,Home,L,1,3,4,39,21,151,0.119,36,5,8,60,7,1,14,1,52,0,60,26,155,0.219,56,7,10,78,5,3,12,2,76,0
469,2021-09-08,New Hampshire,Holy Cross,Away,W,3,1,4,57,15,144,0.292,45,10,12,66,4,2,2,2,70,1,52,19,157,0.21,45,4,10,64,10,3,8,3,63,1
469,2021-09-10,New Hampshire,Holy Cross ,Away,W,3,2,5,54,21,160,0.206,48,4,6,78,8,4,12,0,68,3,52,28,178,0.135,44,8,11,70,4,1,14,1,68,5
469,2021-09-10,New Hampshire,Dartmouth,Away,L,1,3,4,45,19,157,0.166,37,4,1,66,6,2,18,3,60,0,70,22,178,0.27,58,6,10,81,4,3,6,0,82,2
469,2021-09-11,New Hampshire,UConn ,Away,L,0,3,3,31,20,93,0.118,30,2,4,39,7,1,4,1,36,0,43,9,94,0.362,40,7,9,37,2,1,14,4,58,1
469,2021-09-16,New Hampshire,Merrimack,Home,W,3,0,3,41,11,106,0.283,34,6,7,51,7,2,8,2,53,0,34,20,115,0.122,30,7,7,48,6,1,12,0,48,1
469,2021-09-17,New Hampshire,Morgan St. ,Away,W,3,0,3,30,15,70,0.214,27,6,4,27,3,5,0,1,41,0,34,18,90,0.178,29,3,13,24,6,7,0,0,44,0
469,2021-09-18,New Hampshire,Rhode Island,Home,L,1,3,4,45,26,149,0.128,43,2,6,59,8,1,12,3,54,1,56,20,143,0.252,52,8,7,69,2,3,4,1,69,1
469,2021-09-26,New Hampshire,Hartford,Home,W,3,0,3,43,18,119,0.21,39,4,9,55,4,0,15,0,54.5,0,24,24,110,0,20,4,3,49,4,3,8,0,35,0
469,2021-10-01,New Hampshire,UMBC,Home,L,1,3,4,49,19,158,0.19,44,4,7,69,4,0,19,0,62.5,0,63,24,167,0.234,55,4,6,81,4,1,22,4,79,1
469,2021-10-03,New Hampshire,NJIT,Home,W,3,0,3,39,12,83,0.325,37,12,5,31,0,2,10,0,58,1,25,17,77,0.104,23,0,5,26,12,0,8,2,29,2
469,2021-10-08,New Hampshire,Stony Brook,Away,L,2,3,5,52,26,166,0.157,49,7,4,66,8,1,10,0,65,1,58,26,174,0.184,54,8,7,69,7,2,16,3,76,4
469,2021-10-10,New Hampshire,UMBC,Away,L,0,3,3,24,25,108,-0.009,22,0,2,42,5,0,8,1,28,0,43,13,105,0.286,40,5,6,49,0,1,10,1,54,0
469,2021-10-15,New Hampshire,UAlbany,Home,W,3,2,5,67,22,161,0.28,62,6,6,74,5,0,22,0,84,0,61,28,178,0.185,58,5,7,65,6,0,26,5,79,0
469,2021-10-20,New Hampshire,Merrimack,Home,W,3,0,3,32,8,77,0.312,28,9,4,41,2,0,20,0,51,0,24,21,95,0.032,21,2,8,32,9,0,2,0,27,2
469,2021-10-21,New Hampshire,Saint Peter's,Away,W,3,0,3,46,8,99,0.384,41,7,7,49,3,1,10,0,59,1,25,15,92,0.109,23,3,4,38,7,0,4,2,30,1
469,2021-10-22,New Hampshire,NJIT,Away,W,3,0,3,35,9,82,0.317,30,6,7,30,5,1,12,0,48,0,30,22,89,0.09,29,5,9,33,6,1,4,2,38,1
469,2021-10-24,New Hampshire,Stony Brook,Home,W,3,0,3,41,14,104,0.26,34,3,6,46,4,1,10,0,50,1,40,23,117,0.145,33,4,6,46,3,0,6,4,47,2
469,2021-10-29,New Hampshire,Binghamton,Away,W,3,0,3,39,8,110,0.282,31,5,4,44,8,1,10,0,50,1,44,23,122,0.172,33,8,6,46,5,0,6,1,55,1
469,2021-10-31,New Hampshire,UAlbany,Away,L,2,3,5,56,30,167,0.156,48,7,7,66,14,1,16,1,72,0,54,30,158,0.152,50,14,7,61,7,1,16,1,77,1
469,2021-11-13,New Hampshire,Binghamton,Home,W,3,1,4,55,26,151,0.192,48,11,7,80,9,1,10,0,72,1,38,22,147,0.109,33,9,4,64,11,1,24,3,60,3
469,2021-11-14,New Hampshire,Hartford,Away,L,0,3,3,37,13,101,0.238,36,5,5,37,6,0,4,3,44,1,50,9,99,0.414,47,6,4,44,5,1,4,1,59,3
469,2021-11-19,New Hampshire,UAlbany ,Away,L,0,3,3,29,18,91,0.121,29,3,4,29,3,1,8,1,37,2,47,15,92,0.348,45,3,3,38,3,1,12,2,57,1
473,2021-08-27,New Mexico,Fordham ,Away,W,3,0,3,48,14,109,0.312,44,6,3,59,2,1,10,0,60,2,19,14,103,0.049,18,2,2,32,6,1,4,0,24,4
473,2021-08-27,New Mexico,Cal St. Fullerton,Away,W,3,0,3,43,10,111,0.297,40,9,6,56,4,0,8,0,56,0,22,18,111,0.036,21,4,2,42,9,0,2,0,27,0
473,2021-08-28,New Mexico,UC Riverside ,Away,W,3,0,3,37,9,102,0.275,32,7,7,47,1,2,16,1,54,3,29,24,110,0.045,26,1,5,46,7,0,10,1,35,2
473,2021-09-03,New Mexico,Green Bay ,Away,W,3,0,3,42,9,93,0.355,39,4,3,58,3,0,8,2,50,1,33,19,120,0.117,31,3,8,40,4,0,4,0,38,2
473,2021-09-03,New Mexico,Abilene Christian,Away,W,3,0,3,34,9,89,0.281,31,5,4,40,1,3,22,2,53,1,32,29,110,0.027,30,1,6,40,5,0,2,2,34,1
473,2021-09-04,New Mexico,Texas Southern ,Away,W,3,0,3,43,16,95,0.284,37,5,4,44,2,1,10,1,54,1,12,22,83,-0.12,11,2,3,30,5,1,4,0,17,2
473,2021-09-10,New Mexico,Southeastern La.,Home,W,3,0,3,43,7,99,0.364,42,5,6,47,2,1,8,1,53,1,32,21,109,0.101,30,2,4,45,5,0,2,2,35,2
473,2021-09-10,New Mexico,Seattle U,Home,W,3,1,4,55,25,160,0.188,51,4,7,81,4,1,18,4,69,0,47,30,169,0.101,42,4,7,73,4,3,14,0,61,0
473,2021-09-11,New Mexico,UC San Diego,Home,L,0,3,3,42,20,140,0.157,39,1,6,70,8,1,8,2,48,1,40,15,128,0.195,39,8,8,70,1,2,10,0,55,0
473,2021-09-16,New Mexico,Northern Ariz.,Away,L,1,3,4,50,22,152,0.184,44,8,6,59,3,0,14,0,65,3,58,14,142,0.31,55,3,5,67,8,0,18,0,70,0
473,2021-09-18,New Mexico,Northern Ariz.,Home,W,3,1,4,51,18,119,0.277,45,10,8,53,3,1,12,5,68,3,43,16,121,0.223,35,3,11,44,10,2,12,4,54,5
473,2021-09-21,New Mexico,Air Force,Home,W,3,0,3,39,11,86,0.326,33,4,11,29,0,1,12,0,50,3,28,21,84,0.083,28,0,6,30,4,2,8,1,34,5
473,2021-09-23,New Mexico,Fresno St.,Home,W,3,0,3,41,13,109,0.257,33,4,7,47,2,3,10,4,53,1,30,23,105,0.067,29,2,6,40,4,2,10,3,39,2
473,2021-09-30,New Mexico,San Diego St.,Away,W,3,1,4,45,24,119,0.176,43,10,12,33,5,0,14,0,62,1,43,25,107,0.168,40,5,8,42,10,2,16,3,58,0
473,2021-10-02,New Mexico,UNLV,Away,L,1,3,4,39,21,124,0.145,33,7,6,47,6,2,14,0,55,1,55,21,132,0.258,47,6,11,55,7,2,16,1,71,1
473,2021-10-07,New Mexico,Utah St.,Home,W,3,2,5,65,20,164,0.274,58,3,10,59,3,0,24,3,80,2,60,28,163,0.196,58,3,10,69,3,4,10,3,72,3
473,2021-10-09,New Mexico,Boise St.,Home,W,3,1,4,63,22,137,0.299,57,5,6,56,6,1,18,6,78,2,52,19,137,0.241,51,6,9,47,5,1,12,3,65,0
473,2021-10-14,New Mexico,Colorado St.,Away,L,0,3,3,20,18,86,0.023,18,1,6,29,7,1,6,1,25,3,41,16,95,0.263,38,7,9,39,1,2,16,0,58,0
473,2021-10-16,New Mexico,Wyoming,Away,L,0,3,3,41,19,119,0.185,39,5,7,52,3,0,6,1,49,0,44,12,118,0.271,40,3,6,49,5,2,10,1,54,0
473,2021-10-21,New Mexico,San Jose St.,Home,L,2,3,5,55,25,144,0.208,51,8,7,52,2,2,16,4,73,6,57,28,152,0.191,53,2,13,56,8,2,22,4,72,1
473,2021-10-24,New Mexico,Nevada,Away,W,3,0,3,51,14,121,0.306,47,6,4,51,7,1,12,0,64,2,43,17,114,0.228,39,7,3,47,6,1,12,0,57,2
473,2021-10-28,New Mexico,Wyoming,Home,W,3,0,3,40,19,107,0.196,36,1,5,48,2,2,16,3,51,2,35,22,113,0.115,31,2,10,42,1,2,10,5,44,1
473,2021-10-30,New Mexico,Colorado St.,Home,W,3,1,4,49,17,128,0.25,46,2,8,62,1,1,20,0,62,0,48,24,149,0.161,43,1,16,46,2,1,8,1,54,1
473,2021-11-04,New Mexico,Boise St.,Away,L,0,3,3,19,22,79,-0.038,18,1,1,23,7,0,4,0,22,4,41,5,70,0.514,37,7,6,32,1,0,16,0,56,0
473,2021-11-06,New Mexico,Utah St.,Away,L,0,3,3,29,14,104,0.144,27,2,2,47,7,0,10,0,36,4,47,13,113,0.301,44,7,6,53,2,0,16,0,62,0
473,2021-11-11,New Mexico,UNLV,Home,L,1,3,4,38,23,128,0.117,36,4,3,55,6,3,20,4,55,1,61,22,149,0.262,56,6,11,57,4,2,18,2,78,1
473,2021-11-13,New Mexico,San Diego St.,Home,W,3,0,3,44,15,96,0.302,42,1,2,38,1,2,14,3,54,2,37,24,106,0.123,35,1,3,32,1,1,4,3,41,3
473,2021-11-16,New Mexico,Air Force,Away,W,3,2,5,54,23,149,0.208,49,6,7,60,8,1,16,0,69,3,52,31,154,0.136,50,8,9,59,6,1,12,0,67,2
473,2021-11-20,New Mexico,Fresno St.,Away,W,3,1,4,56,16,121,0.331,54,4,10,49,3,1,16,0,69,0,50,17,125,0.264,48,3,12,45,4,3,6,0,59,0
473,2021-11-24,New Mexico,UNLV,Away,L,2,3,5,57,26,189,0.164,45,4,10,90,3,3,10,1,69,0,60,23,213,0.174,48,3,15,86,4,3,16,1,74,0
472,2021-08-27,New Mexico St.,UC San Diego ,Away,W,3,2,5,58,26,163,0.196,53,1,10,72,6,6,12,1,71,2,55,35,173,0.116,50,6,6,71,1,3,12,0,70,2
472,2021-08-27,New Mexico St.,Arizona,Away,L,0,3,3,23,21,103,0.019,19,1,6,40,3,3,6,0,30,0,43,16,104,0.26,39,3,12,50,1,1,10,0,52,1
472,2021-08-28,New Mexico St.,Marist ,Away,W,3,0,3,41,7,80,0.425,39,4,7,42,3,2,4,0,49,1,27,16,93,0.118,26,3,9,27,4,0,4,0,32,4
472,2021-09-03,New Mexico St.,Northwestern,Home,W,3,2,5,53,30,165,0.139,50,7,6,84,8,2,15,1,69.5,2,55,30,179,0.14,53,8,12,76,7,6,20,6,79,0
472,2021-09-03,New Mexico St.,Arizona,Home,L,2,3,5,59,14,161,0.28,58,6,5,77,4,3,8,4,72,1,67,30,185,0.2,61,4,13,78,6,2,6,2,76,0
472,2021-09-05,New Mexico St.,UTEP,Away,L,2,3,5,63,27,168,0.214,57,7,14,74,7,1,12,4,77,0,59,21,161,0.236,52,7,14,65,7,4,14,4,77,0
472,2021-09-10,New Mexico St.,Eastern Ky.,Away,W,3,0,3,44,20,104,0.231,41,6,5,43,2,3,6,0,56,0,32,18,97,0.144,29,2,4,35,6,2,10,0,41,1
472,2021-09-10,New Mexico St.,Western Caro. ,Away,W,3,0,3,40,12,108,0.259,36,3,5,53,2,3,14,1,53,0,29,23,111,0.054,27,2,5,46,3,1,2,1,33,0
472,2021-09-11,New Mexico St.,Western Ill. ,Away,W,3,0,3,43,10,90,0.367,39,7,5,41,3,3,8,1,57,0,22,19,90,0.033,21,3,4,30,7,0,4,1,27,0
472,2021-09-17,New Mexico St.,South Fla. ,Away,W,3,0,3,36,8,80,0.35,33,2,10,35,3,2,12,1,46,0,27,23,88,0.045,24,3,10,32,2,0,6,0,33,2
472,2021-09-17,New Mexico St.,Bethune-Cookman ,Away,W,3,0,3,50,14,95,0.379,45,7,12,39,5,0,2,2,58,1,18,11,71,0.099,16,5,4,28,7,1,8,1,28,1
472,2021-09-18,New Mexico St.,Stetson,Away,W,3,0,3,55,14,117,0.35,52,7,5,59,1,1,0,2,63,0,36,13,120,0.192,31,1,0,42,7,2,6,0,42,0
472,2021-09-23,New Mexico St.,Utah Valley,Away,W,3,1,4,59,25,146,0.233,55,6,8,58,5,3,12,1,74,0,50,25,141,0.177,43,5,4,50,6,2,20,1,67,0
472,2021-09-25,New Mexico St.,Utah Tech,Away,W,3,1,4,60,16,155,0.284,50,9,8,86,4,1,10,0,75,6,42,18,156,0.154,37,4,7,70,9,1,10,0,52,4
472,2021-09-30,New Mexico St.,Seattle U,Home,W,3,0,3,49,20,121,0.24,43,3,5,52,0,0,10,1,57,2,33,19,112,0.125,28,0,2,45,3,2,4,0,37,1
472,2021-10-02,New Mexico St.,California Baptist,Home,L,2,3,5,71,22,172,0.285,66,3,9,80,8,0,16,3,82,1,63,24,176,0.222,60,8,8,75,3,0,8,2,75,0
472,2021-10-07,New Mexico St.,Chicago St.,Away,W,3,2,5,52,20,174,0.184,49,7,10,83,5,4,8,1,67,4,53,38,190,0.079,49,5,2,89,7,1,4,1,61,0
472,2021-10-14,New Mexico St.,Grand Canyon,Home,W,3,1,4,57,25,156,0.205,53,10,11,67,3,1,8,1,72,0,45,20,149,0.168,39,3,5,62,10,3,8,0,55,1
472,2021-10-16,New Mexico St.,Grand Canyon,Away,L,2,3,5,51,20,164,0.189,47,4,13,78,8,8,12,1,69,1,58,32,188,0.138,55,8,14,82,4,2,4,0,70,3
472,2021-10-21,New Mexico St.,SFA ,Away,W,3,0,3,53,13,115,0.348,50,3,7,58,2,4,2,0,61,2,30,15,107,0.14,29,2,4,43,3,6,0,2,38,0
472,2021-10-22,New Mexico St.,Sam Houston ,Away,L,1,3,4,58,18,150,0.267,57,3,9,62,7,5,10,1,71,0,53,14,137,0.285,49,7,4,66,3,1,10,0,66,2
472,2021-10-28,New Mexico St.,California Baptist,Away,L,1,3,4,61,20,139,0.295,57,5,8,63,10,0,12,3,72,1,53,12,138,0.297,48,10,7,49,5,0,22,2,74,0
472,2021-10-30,New Mexico St.,Seattle U,Away,W,3,0,3,48,21,100,0.27,44,6,6,45,0,1,6,1,58,1,31,11,92,0.217,27,0,9,24,6,3,14,1,41,0
472,2021-11-04,New Mexico St.,Utah Tech,Home,W,3,0,3,48,11,101,0.366,45,6,3,42,3,2,6,2,59,0,41,18,106,0.217,37,3,5,38,6,0,4,1,46,0
472,2021-11-06,New Mexico St.,Utah Valley,Home,W,3,1,4,67,18,142,0.345,59,6,11,57,3,3,12,2,82,0,48,19,134,0.216,36,3,6,43,6,2,12,1,59,0
472,2021-11-10,New Mexico St.,UTEP,Home,L,2,3,5,66,28,179,0.212,60,5,8,70,10,2,8,1,77,1,60,21,158,0.247,54,10,10,74,5,5,8,3,79,0
472,2021-11-13,New Mexico St.,Chicago St.,Home,W,3,1,4,63,15,118,0.407,57,4,8,48,7,2,12,2,75,2,42,24,119,0.151,34,7,2,34,4,1,6,0,53,2
472,2021-11-18,New Mexico St.,Utah Valley,Home,L,2,3,5,63,33,168,0.179,54,7,8,68,8,0,20,0,80,0,57,26,161,0.193,52,8,3,60,7,2,24,1,79,0
