ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,ms,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,tb,pts.x,bhe.x,defensive_ms,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_tb,pts.y,bhe.y
294,2021-03-20,Idaho St.,Portland St.,Away,L,0,3,3,0,27,16,104,0.106,26,4,9,39,6,1,6,6,4,35,1,0,42,14,98,0.286,40,6,3,57,4,1,14,0,8,56,6
301,2021-01-22,Illinois,Iowa,Away,W,3,1,4,0,55,28,139,0.194,48,14,10,61,6,1,25,1,13.5,82.5,2,0,36,25,131,0.084,30,6,2,45,14,2,18,0,11,53,2
301,2021-01-23,Illinois,Iowa,Away,W,3,1,4,0,49,21,122,0.23,44,10,11,46,1,2,22,1,13,72,1,0,37,24,117,0.111,36,1,8,43,10,1,20,0,11,49,2
301,2021-01-29,Illinois,Wisconsin,Home,L,0,3,3,0,36,19,101,0.168,27,3,9,34,4,1,4,2,3,42,NA,0,48,9,105,0.371,42,4,9,39,3,2,12,3,8,60,NA
301,2021-01-30,Illinois,Wisconsin,Home,L,1,3,4,0,48,22,129,0.202,45,7,10,47,5,1,12,4,7,62,4,0,55,14,123,0.333,46,5,11,47,7,1,14,1,8,68,NA
301,2021-02-05,Illinois,Penn St.,Away,L,1,3,4,0,49,19,112,0.268,47,5,11,48,5,0,14,5,7,61,3,0,52,14,124,0.306,48,5,15,42,5,2,12,0,8,65,2
301,2021-02-06,Illinois,Penn St.,Away,L,2,3,5,0,55,31,167,0.144,54,9,14,57,9,3,16,3,11,75,1,0,63,21,148,0.284,56,9,10,67,9,3,20,1,13,85,NA
301,2021-02-19,Illinois,Ohio St.,Home,L,1,3,4,0,47,29,137,0.131,43,6,10,53,2,2,12,4,8,61,2,0,56,15,141,0.291,48,2,12,49,6,4,14,0,11,69,1
301,2021-02-20,Illinois,Ohio St.,Home,L,2,3,5,0,59,29,178,0.169,53,11,6,76,2,0,16,1,8,78,2,0,63,18,168,0.268,52,2,10,77,11,1,24,1,13,78,2
301,2021-03-05,Illinois,Nebraska,Home,L,0,3,3,0,36,19,111,0.153,31,5,10,35,2,1,12,1,7,48,NA,0,44,15,103,0.282,38,2,3,47,5,2,12,1,8,54,1
301,2021-03-06,Illinois,Nebraska,Home,L,0,3,3,0,41,25,118,0.136,36,6,11,39,4,0,8,2,4,51,NA,0,39,14,102,0.245,35,4,8,39,6,1,12,4,7,50,NA
301,2021-03-12,Illinois,Minnesota,Away,L,2,3,5,0,71,33,185,0.205,64,5,6,90,4,1,22,2,12,88,NA,0,57,18,179,0.218,52,4,6,72,5,2,24,2,14,75,NA
301,2021-03-13,Illinois,Minnesota,Away,L,0,3,3,0,32,29,124,0.024,31,7,10,45,2,2,6,0,5,44,NA,0,33,12,97,0.216,30,2,5,49,7,1,28,2,15,50,1
301,2021-03-19,Illinois,Maryland,Home,W,3,1,4,0,51,34,162,0.105,44,12,12,67,4,2,10,1,7,70,NA,0,32,24,135,0.059,30,4,9,55,12,0,29,0,14.5,50.5,NA
301,2021-03-20,Illinois,Maryland,Home,W,3,2,5,0,63,30,171,0.193,53,5,14,60,8,1,14,2,8,76,1,0,52,21,139,0.223,51,8,11,64,5,1,16,4,9,69,2
301,2021-03-26,Illinois,Indiana,Home,W,3,0,3,0,41,14,95,0.284,35,7,8,33,1,1,12,0,7,55,NA,0,31,20,93,0.118,29,1,3,30,7,1,4,1,3,35,2
301,2021-03-27,Illinois,Indiana,Home,W,3,1,4,0,52,22,131,0.229,47,8,10,46,1,2,27,4,15.5,75.5,NA,0,44,29,125,0.12,34,1,8,48,8,2,14,1,9,54,NA
301,2021-04-02,Illinois,Purdue,Away,L,0,3,3,0,33,22,127,0.087,32,2,5,51,6,0,12,0,6,41,NA,0,43,14,118,0.246,38,6,6,56,2,0,24,0,12,61,NA
301,2021-04-03,Illinois,Purdue,Away,W,3,2,5,0,66,28,186,0.204,55,2,8,77,6,0,18,1,9,77,1,0,63,25,179,0.212,57,6,7,80,2,0,28,2,14,83,NA
299,2021-01-22,Illinois St.,Marquette,Away,L,0,3,3,0,32,23,113,0.08,30,5,2,48,5,5,8,0,9,46,NA,0,42,18,126,0.19,36,5,7,47,5,2,8,0,6,53,NA
299,2021-01-23,Illinois St.,Marquette,Away,W,3,2,5,0,61,25,165,0.218,56,6,11,86,9,5,22,1,16,83,NA,0,46,25,172,0.122,41,9,10,68,6,5,12,1,11,66,NA
299,2021-01-25,Illinois St.,Bradley,Home,W,3,0,3,0,35,13,104,0.212,34,6,6,49,1,5,16,4,13,54,NA,0,34,26,121,0.066,33,1,6,50,6,1,4,0,3,38,1
299,2021-01-29,Illinois St.,Cincinnati,Home,L,1,3,4,0,50,25,170,0.147,44,9,3,66,4,4,10,2,9,68,1,0,62,20,162,0.259,61,4,6,74,9,1,12,1,7,73,NA
299,2021-01-30,Illinois St.,Cincinnati,Home,W,3,0,3,0,45,16,124,0.234,44,9,5,64,2,3,8,1,7,61,1,0,33,15,123,0.146,33,2,5,54,9,0,6,0,3,38,NA
299,2021-02-01,Illinois St.,Bradley,Away,L,0,3,3,0,44,26,122,0.148,43,8,3,51,7,1,10,0,6,58,NA,0,38,14,113,0.212,38,7,7,49,7,6,10,0,11,56,NA
299,2021-02-07,Illinois St.,Indiana St.,Away,W,3,2,5,0,58,26,183,0.175,54,8,6,85,5,2,16,0,10,76,2,0,54,21,182,0.181,47,5,12,84,8,0,16,0,8,67,2
299,2021-02-08,Illinois St.,Indiana St.,Away,L,1,3,4,0,53,33,171,0.117,49,4,3,74,3,3,16,0,11,68,3,0,51,17,156,0.218,49,3,6,75,4,2,20,0,12,66,3
299,2021-02-14,Illinois St.,Drake,Home,W,3,0,3,0,46,18,131,0.214,46,3,5,63,2,0,16,3,8,57,1,0,36,20,122,0.131,35,2,6,56,3,0,6,2,3,41,NA
299,2021-02-15,Illinois St.,Drake,Home,W,3,1,4,0,56,24,182,0.176,54,7,10,107,5,2,14,1,9,72,1,0,40,26,188,0.074,38,5,9,87,7,1,20,0,11,56,NA
299,2021-02-21,Illinois St.,Valparaiso,Home,W,3,1,4,0,64,20,184,0.239,58,9,5,91,4,1,11,1,6.5,79.5,2,0,39,17,158,0.139,39,4,8,82,9,0,6,0,3,46,NA
299,2021-02-22,Illinois St.,Valparaiso,Home,L,2,3,5,0,59,31,197,0.142,52,7,11,82,7,3,12,3,9,75,1,0,53,20,175,0.189,47,7,4,86,7,2,16,0,10,70,NA
299,2021-03-14,Illinois St.,Missouri St.,Home,W,3,0,3,0,50,24,126,0.206,45,3,5,57,2,1,17,0,9.5,62.5,1,0,31,18,113,0.115,30,2,3,49,3,2,10,2,7,40,2
299,2021-03-15,Illinois St.,Missouri St.,Home,W,3,1,4,0,61,24,169,0.219,59,4,6,81,4,2,18,1,11,76,1,0,48,23,172,0.145,47,4,5,72,4,2,16,7,10,62,2
299,2021-03-21,Illinois St.,Evansville,Home,W,3,0,3,0,45,10,109,0.321,43,6,4,54,3,1,14,0,8,59,NA,0,34,15,114,0.167,30,3,8,45,6,1,4,0,3,40,NA
299,2021-03-22,Illinois St.,Evansville,Home,W,3,0,3,0,49,20,133,0.218,47,5,6,57,4,1,16,1,9,63,1,0,33,15,120,0.15,30,4,5,56,5,1,12,0,7,44,1
299,2021-03-27,Illinois St.,Southern Ill.,Away,W,3,0,3,0,45,15,106,0.283,38,5,6,38,4,2,8,1,6,56,NA,0,28,19,89,0.101,27,4,3,34,5,1,2,0,2,34,2
299,2021-03-28,Illinois St.,Southern Ill.,Away,W,3,0,3,0,46,9,93,0.398,43,8,6,38,1,0,4,1,2,56,3,0,27,16,87,0.126,27,1,1,33,8,1,8,3,5,33,1
299,2021-04-01,Illinois St.,Indiana St.,Home,W,3,0,3,0,51,11,112,0.357,48,5,3,60,1,2,8,2,6,62,1,0,34,17,117,0.145,31,1,1,42,5,0,6,0,3,38,NA
299,2021-04-02,Illinois St.,Bradley,Home,W,3,1,4,0,68,15,169,0.314,62,3,4,101,5,3,20,0,13,84,2,0,46,23,181,0.127,43,5,4,70,3,2,14,0,9,60,1
299,2021-04-03,Illinois St.,Loyola Chicago,Home,W,3,1,4,0,54,19,145,0.241,50,6,5,68,5,5,12,1,11,71,1,0,44,26,144,0.125,42,5,8,65,6,4,10,3,9,58,NA
299,2021-04-14,Illinois St.,UNLV ,Away,L,1,3,4,0,54,20,156,0.218,47,0,7,55,6,2,12,1,8,62,NA,0,59,21,151,0.252,52,6,7,69,0,3,6,2,6,71,NA
306,2021-01-22,Indiana,Nebraska,Home,L,0,3,3,0,27,15,86,0.14,24,5,10,21,7,2,8,0,6,38,NA,0,41,15,82,0.317,36,7,10,36,5,0,10,0,5,53,1
306,2021-01-23,Indiana,Nebraska,Home,L,0,3,3,0,30,25,104,0.048,28,2,7,39,4,2,4,1,4,36,NA,0,39,16,101,0.228,34,4,7,43,2,3,18,3,12,55,1
306,2021-01-29,Indiana,Rutgers,Away,L,1,3,4,0,44,31,146,0.089,42,4,6,62,9,3,14,3,10,58,NA,0,46,19,132,0.205,43,9,12,58,4,1,26,0,14,69,2
306,2021-01-30,Indiana,Rutgers,Away,W,3,1,4,0,54,19,132,0.265,50,7,4,52,7,1,14,2,8,69,1,0,49,12,118,0.314,46,7,8,50,7,3,10,0,8,64,NA
306,2021-02-05,Indiana,Iowa,Away,L,1,3,4,0,46,31,130,0.115,43,4,6,40,6,3,12,0,9,59,2,0,51,24,119,0.227,48,6,7,44,4,1,32,1,17,74,NA
306,2021-02-06,Indiana,Iowa,Away,W,3,2,5,0,61,20,149,0.275,56,6,9,54,11,4,36,3,22,89,1,0,59,39,156,0.128,55,11,10,58,6,1,12,2,7,77,NA
306,2021-02-12,Indiana,Wisconsin,Home,L,0,3,3,0,21,23,93,-0.022,21,4,4,33,4,6,8,1,10,35,NA,0,44,14,95,0.316,40,4,12,41,4,0,18,0,9,57,NA
306,2021-02-13,Indiana,Wisconsin,Home,L,0,3,3,0,34,14,80,0.25,31,5,12,26,7,1,6,2,4,43,NA,0,42,8,81,0.42,41,7,11,27,5,1,14,2,8,57,NA
306,2021-02-19,Indiana,Penn St.,Away,L,1,3,4,0,40,30,135,0.074,39,3,5,45,5,1,2,1,2,45,2,0,57,15,121,0.347,54,5,10,51,3,4,12,2,10,72,NA
306,2021-02-20,Indiana,Penn St.,Away,L,0,3,3,0,31,16,88,0.17,31,1,2,37,5,0,8,3,4,36,NA,0,52,13,107,0.364,44,5,12,37,1,2,10,0,7,64,1
306,2021-02-23,Indiana,Purdue,Home,L,0,3,3,0,26,18,90,0.089,26,3,9,27,5,2,6,1,5,34,2,0,37,16,82,0.256,32,5,5,40,3,2,18,0,11,53,1
306,2021-02-28,Indiana,Purdue,Away,L,0,3,3,0,30,24,109,0.055,26,0,5,39,3,1,4,3,3,33,NA,0,42,9,93,0.355,40,3,6,49,0,1,18,1,10,55,NA
306,2021-03-05,Indiana,Maryland,Home,W,3,0,3,0,40,17,89,0.258,35,8,11,35,4,2,4,2,4,52,NA,0,31,13,82,0.22,28,4,15,29,8,2,12,0,8,43,NA
306,2021-03-06,Indiana,Maryland,Home,L,1,3,4,0,42,30,149,0.081,37,7,11,58,4,0,11,1,5.5,54.5,3,0,49,14,127,0.276,44,4,16,61,7,2,28,2,16,69,1
306,2021-03-12,Indiana,Michigan,Away,L,2,3,5,0,49,25,135,0.178,46,13,4,51,6,4,25,1,16.5,78.5,NA,0,77,29,162,0.296,73,6,15,58,13,1,10,3,6,89,NA
306,2021-03-13,Indiana,Michigan,Away,L,1,3,4,0,50,20,135,0.222,49,5,6,45,12,1,16,3,9,64,1,0,60,24,140,0.257,60,12,10,63,5,1,4,4,3,75,NA
306,2021-03-26,Indiana,Illinois,Away,L,0,3,3,0,31,20,93,0.118,29,1,3,30,7,1,4,1,3,35,2,0,41,14,95,0.284,35,7,8,33,1,1,12,0,7,55,NA
306,2021-03-27,Indiana,Illinois,Away,L,1,3,4,0,44,29,125,0.12,34,1,8,48,8,2,14,1,9,54,NA,0,52,22,131,0.229,47,8,10,46,1,2,27,4,15.5,75.5,NA
305,2021-01-25,Indiana St.,Evansville,Home,L,0,3,3,0,45,24,148,0.142,41,2,1,68,4,0,6,0,3,50,5,0,43,13,127,0.236,41,4,7,69,2,2,8,0,6,53,1
305,2021-01-29,Indiana St.,Evansville,Away,W,3,1,4,0,62,17,139,0.324,59,5,6,61,5,0,12,1,6,73,NA,0,51,20,140,0.221,51,5,6,53,5,0,10,3,5,61,NA
305,2021-02-04,Indiana St.,Butler,Away,L,2,3,5,0,60,24,188,0.191,55,6,5,87,10,1,6,2,4,70,NA,0,67,22,188,0.239,63,10,4,92,6,1,12,0,7,84,NA
305,2021-02-07,Indiana St.,Illinois St.,Home,L,2,3,5,0,54,21,182,0.181,47,5,12,84,8,0,16,0,8,67,2,0,58,26,183,0.175,54,8,6,85,5,2,16,0,10,76,2
305,2021-02-08,Indiana St.,Illinois St.,Home,W,3,1,4,0,51,17,156,0.218,49,3,6,75,4,2,20,0,12,66,3,0,53,33,171,0.117,49,4,3,74,3,3,16,0,11,68,3
305,2021-02-14,Indiana St.,Bradley,Away,L,1,3,4,0,55,29,201,0.129,52,3,5,96,6,1,10,0,6,64,1,0,64,22,194,0.216,61,6,3,105,3,5,12,1,11,81,NA
305,2021-02-15,Indiana St.,Bradley,Away,L,0,3,3,0,40,23,163,0.104,39,0,3,80,4,0,4,0,2,42,1,0,42,13,144,0.201,39,4,0,84,0,1,12,0,7,53,NA
305,2021-02-21,Indiana St.,Loyola Chicago,Home,L,1,3,4,0,56,24,154,0.208,55,7,5,65,9,0,12,0,6,69,2,0,47,20,139,0.194,43,9,3,64,7,3,14,0,10,66,NA
305,2021-02-22,Indiana St.,Loyola Chicago,Home,W,3,0,3,0,45,9,119,0.303,41,8,6,62,1,1,18,0,10,63,1,0,31,21,126,0.079,25,1,1,56,8,1,4,0,3,35,NA
305,2021-02-28,Indiana St.,UNI,Away,W,3,2,5,0,49,15,166,0.205,42,8,5,72,3,0,14,3,7,64,2,0,60,28,172,0.186,54,3,8,86,8,1,16,0,9,72,4
305,2021-03-01,Indiana St.,UNI,Away,L,1,3,4,0,45,21,153,0.157,40,4,6,65,7,2,2,3,3,52,1,0,59,14,148,0.304,55,7,7,76,4,5,8,0,9,75,3
305,2021-03-07,Indiana St.,Southern Ill.,Away,W,3,0,3,0,42,11,89,0.348,40,9,2,42,1,1,10,0,6,57,2,0,37,17,102,0.196,36,1,6,34,9,2,6,1,5,43,1
305,2021-03-08,Indiana St.,Southern Ill.,Away,W,3,1,4,0,47,15,128,0.25,44,12,6,60,6,1,12,1,7,66,NA,0,43,25,135,0.133,41,6,6,58,12,1,8,2,5,54,2
305,2021-03-14,Indiana St.,Drake,Home,L,0,3,3,0,45,19,149,0.174,43,6,1,65,4,0,8,0,4,55,NA,0,49,9,128,0.313,45,4,1,72,6,0,6,1,3,56,1
305,2021-03-15,Indiana St.,Drake,Home,L,2,3,5,0,67,23,217,0.203,64,5,8,107,6,2,14,0,9,81,2,0,64,22,206,0.204,63,6,5,109,5,1,20,0,11,81,1
305,2021-03-21,Indiana St.,Valparaiso,Away,L,0,3,3,0,39,14,125,0.2,33,1,5,47,9,1,12,1,7,47,3,0,44,11,107,0.308,41,9,3,64,1,0,10,2,5,58,NA
305,2021-03-22,Indiana St.,Valparaiso,Away,W,3,1,4,0,60,17,179,0.24,60,7,6,93,4,1,18,1,10,77,1,0,56,26,179,0.168,56,4,5,90,7,1,6,2,4,64,NA
305,2021-03-27,Indiana St.,Missouri St.,Home,L,2,3,5,0,61,19,198,0.212,58,9,7,100,4,2,10,4,7,77,3,0,67,27,211,0.19,67,4,6,99,9,2,8,1,6,77,2
305,2021-03-28,Indiana St.,Missouri St.,Home,L,0,3,3,0,42,25,114,0.149,42,4,8,43,6,1,2,1,2,48,NA,0,36,9,93,0.29,33,6,6,38,4,1,22,2,12,54,NA
305,2021-04-01,Indiana St.,Illinois St.,Away,L,0,3,3,0,34,17,117,0.145,31,1,1,42,5,0,6,0,3,38,NA,0,51,11,112,0.357,48,5,3,60,1,2,8,2,6,62,1
310,2021-03-07,Iona,Marist,Away,W,3,0,3,0,35,12,115,0.2,30,3,5,60,5,2,22,1,13,51,2,0,42,30,144,0.083,39,5,5,64,3,0,8,0,4,51,2
310,2021-03-07,Iona,Marist,Away,W,3,1,4,0,55,22,152,0.217,52,9,5,75,3,1,24,2,13,77,NA,0,44,26,164,0.11,43,3,7,67,9,0,12,2,6,53,1
310,2021-03-14,Iona,Fairfield,Home,L,1,3,4,0,40,20,157,0.127,35,4,12,69,2,3,12,0,9,53,1,0,48,32,156,0.103,43,2,8,82,4,3,10,0,8,58,1
310,2021-03-14,Iona,Fairfield,Home,L,0,3,3,0,24,17,103,0.068,22,2,11,41,3,1,12,0,7,33,3,0,40,16,106,0.226,37,3,9,52,2,0,12,0,6,49,1
310,2021-03-19,Iona,Quinnipiac,Home,W,3,1,4,0,44,21,149,0.154,36,9,13,69,6,1,24,0,13,66,1,0,39,33,153,0.039,36,6,11,71,9,1,10,0,6,51,NA
310,2021-03-21,Iona,Canisius,Away,L,0,3,3,0,26,20,118,0.051,24,4,5,48,0,1,4,1,3,33,NA,0,45,13,123,0.26,35,0,3,54,4,3,6,0,6,51,NA
310,2021-03-21,Iona,Canisius,Away,L,1,3,4,0,44,28,171,0.094,40,12,7,78,10,2,12,4,8,64,NA,0,47,13,147,0.231,46,10,4,90,12,2,18,1,11,68,NA
310,2021-03-28,Iona,Manhattan,Home,L,2,3,5,0,63,24,170,0.229,57,12,8,69,10,3,14,2,10,85,1,0,61,19,167,0.251,58,10,5,75,12,2,8,1,6,77,1
310,2021-03-28,Iona,Manhattan,Home,L,2,3,5,0,63,24,170,0.229,57,12,8,69,10,3,14,2,10,85,1,0,46,34,180,0.067,43,7,7,76,11,2,12,1,8,61,1
310,2021-03-28,Iona,Manhattan,Home,L,2,3,5,0,52,29,177,0.13,49,11,10,82,7,8,14,2,15,78,2,0,61,19,167,0.251,58,10,5,75,12,2,8,1,6,77,1
310,2021-03-28,Iona,Manhattan,Home,L,2,3,5,0,52,29,177,0.13,49,11,10,82,7,8,14,2,15,78,2,0,46,34,180,0.067,43,7,7,76,11,2,12,1,8,61,1
310,2021-04-01,Iona,Niagara ,Away,L,0,3,3,0,30,22,152,0.053,30,6,5,79,2,2,6,2,5,41,NA,0,46,18,150,0.187,45,2,1,90,6,1,6,0,4,52,1
312,2021-01-22,Iowa,Illinois,Home,L,1,3,4,0,36,25,131,0.084,30,6,2,45,14,2,18,0,11,53,2,0,55,28,139,0.194,48,14,10,61,6,1,25,1,13.5,82.5,2
312,2021-01-23,Iowa,Illinois,Home,L,1,3,4,0,37,24,117,0.111,36,1,8,43,10,1,20,0,11,49,2,0,49,21,122,0.23,44,10,11,46,1,2,22,1,13,72,1
312,2021-01-29,Iowa,Purdue,Away,L,0,3,3,0,30,23,105,0.067,26,2,9,30,4,2,8,1,6,38,1,0,37,9,81,0.346,33,4,7,42,2,1,18,2,10,51,NA
312,2021-01-30,Iowa,Purdue,Away,L,0,3,3,0,36,13,116,0.198,32,2,5,41,5,0,4,0,2,40,NA,0,51,7,104,0.423,48,5,5,55,2,1,11,2,6.5,62.5,1
312,2021-02-05,Iowa,Indiana,Home,W,3,1,4,0,51,24,119,0.227,48,6,7,44,4,1,32,1,17,74,NA,0,46,31,130,0.115,43,4,6,40,6,3,12,0,9,59,2
312,2021-02-06,Iowa,Indiana,Home,L,2,3,5,0,59,39,156,0.128,55,11,10,58,6,1,12,2,7,77,NA,0,61,20,149,0.275,56,6,9,54,11,4,36,3,22,89,1
312,2021-02-12,Iowa,Ohio St.,Away,L,0,3,3,0,24,21,105,0.029,21,5,4,39,3,0,9,3,4.5,33.5,2,0,45,13,104,0.308,40,3,9,49,5,1,24,2,13,61,2
312,2021-02-13,Iowa,Ohio St.,Away,L,0,3,3,0,44,13,110,0.282,43,2,8,44,6,0,10,1,5,51,1,0,53,16,123,0.301,50,6,8,47,2,0,12,3,6,65,NA
312,2021-02-19,Iowa,Rutgers,Home,W,3,1,4,0,59,22,148,0.25,57,9,10,63,6,0,18,1,9,77,NA,0,40,19,132,0.159,40,6,6,60,9,0,18,0,9,55,3
312,2021-02-20,Iowa,Rutgers,Home,L,2,3,5,0,67,24,151,0.285,66,9,10,61,3,0,17,4,8.5,84.5,1,0,61,14,142,0.331,57,3,10,51,9,0,16,1,8,72,2
312,2021-02-26,Iowa,Northwestern,Away,W,3,2,5,0,67,30,158,0.234,58,6,8,50,9,3,20,0,13,86,1,0,72,24,154,0.312,66,9,15,54,6,2,20,0,12,93,2
312,2021-02-27,Iowa,Northwestern,Away,L,2,3,5,0,57,21,144,0.25,48,4,9,51,8,1,14,0,8,69,NA,0,60,25,152,0.23,43,8,12,59,4,2,12,0,8,76,NA
312,2021-03-12,Iowa,Maryland,Away,L,1,3,4,0,59,30,151,0.192,54,6,10,49,5,2,4,0,4,69,1,0,52,17,127,0.276,46,5,7,50,6,1,34,1,18,75,NA
312,2021-03-13,Iowa,Maryland,Away,L,0,3,3,0,39,22,111,0.153,33,3,7,32,2,1,4,0,3,45,2,0,37,7,86,0.349,36,2,4,38,3,1,28,1,15,54,NA
312,2021-03-17,Iowa,Nebraska,Home,L,0,3,3,0,29,17,101,0.119,26,2,4,37,4,0,10,1,5,36,1,0,49,13,101,0.356,44,4,7,49,2,1,8,1,5,58,NA
312,2021-03-20,Iowa,Nebraska,Away,L,0,3,3,0,22,21,77,0.013,21,3,9,18,4,1,8,1,5,30,1,0,40,11,73,0.397,39,4,10,31,3,1,14,2,8,52,NA
312,2021-03-26,Iowa,Michigan St.,Home,L,1,3,4,0,44,29,142,0.106,44,7,9,46,4,1,12,1,7,58,NA,0,51,24,128,0.211,50,4,5,57,7,0,22,4,11,66,1
312,2021-03-27,Iowa,Michigan St.,Home,W,3,0,3,0,44,20,119,0.202,37,5,4,51,3,0,10,0,5,54,NA,0,36,19,116,0.147,34,3,7,48,5,0,24,1,12,51,NA
312,2021-04-02,Iowa,Minnesota,Away,L,0,3,3,0,35,14,94,0.223,34,4,4,31,5,0,12,1,6,45,NA,0,52,9,96,0.448,48,5,3,35,4,2,10,0,7,64,NA
312,2021-04-03,Iowa,Minnesota,Away,L,0,3,3,0,28,15,96,0.135,26,4,4,32,8,0,4,0,2,34,NA,0,48,12,97,0.371,45,8,4,49,4,0,10,0,5,61,NA
311,2020-09-25,Iowa St.,Kansas St.,Away,W,3,2,5,0,56,20,168,0.214,54,7,10,71,6,2,10,3,7,70,2,0,68,22,172,0.267,63,6,13,76,7,2,12,2,8,82,1
311,2020-09-26,Iowa St.,Kansas St.,Away,L,1,3,4,0,58,24,149,0.228,54,4,4,60,4,3,12,3,9,71,2,0,53,20,141,0.234,50,4,4,56,4,2,13,2,8.5,65.5,NA
311,2020-10-02,Iowa St.,Texas Tech,Home,W,3,1,4,0,57,19,136,0.279,54,8,11,65,3,1,14,2,8,73,NA,0,39,20,134,0.142,35,3,8,48,8,2,8,1,6,48,2
311,2020-10-03,Iowa St.,Texas Tech,Home,L,2,3,5,0,67,20,192,0.245,66,8,6,84,6,3,27,1,16.5,91.5,3,0,67,26,193,0.212,63,6,7,88,8,2,12,2,8,81,NA
311,2020-10-08,Iowa St.,Texas,Away,L,0,3,3,0,33,20,98,0.133,30,3,4,39,6,0,2,2,1,37,NA,0,44,7,98,0.378,42,6,11,34,3,1,14,1,8,58,NA
311,2020-10-09,Iowa St.,Texas,Away,L,0,3,3,0,42,20,109,0.202,37,4,6,43,4,1,2,2,2,48,NA,0,45,10,104,0.337,43,4,8,43,4,2,14,2,9,58,NA
311,2020-10-23,Iowa St.,Baylor,Home,L,0,3,3,0,36,18,110,0.164,33,3,10,39,5,0,8,0,4,43,1,0,41,15,102,0.255,41,5,5,46,3,0,14,1,7,53,NA
311,2020-10-24,Iowa St.,Baylor,Home,L,0,3,3,0,33,24,116,0.078,30,1,6,48,3,0,17,0,8.5,42.5,NA,0,42,24,124,0.145,39,3,4,51,1,0,26,2,13,58,NA
311,2020-11-06,Iowa St.,West Virginia,Away,L,2,3,5,0,48,25,158,0.146,45,1,11,65,5,1,18,0,10,59,2,0,56,36,171,0.117,52,5,10,72,1,0,16,0,8,69,NA
311,2020-11-07,Iowa St.,West Virginia,Away,L,0,3,3,0,34,24,111,0.09,30,2,8,42,4,0,6,0,3,39,NA,0,36,15,98,0.214,34,4,7,45,2,0,14,0,7,47,NA
311,2020-11-13,Iowa St.,Kansas,Home,L,2,3,5,0,67,31,182,0.198,63,4,12,77,9,3,12,1,9,80,1,0,57,21,165,0.218,53,9,10,74,4,1,14,1,8,74,1
311,2020-11-14,Iowa St.,Kansas,Home,W,3,1,4,0,55,21,148,0.23,51,6,11,64,5,1,25,2,13.5,74.5,NA,0,40,25,142,0.106,38,5,7,64,6,2,14,1,9,54,1
311,2020-11-20,Iowa St.,TCU,Away,W,3,1,4,0,59,14,130,0.346,57,6,10,74,1,0,24,0,12,77,3,0,38,26,152,0.079,36,1,6,50,6,1,14,1,8,47,NA
311,2020-11-21,Iowa St.,TCU,Away,W,3,2,5,0,64,16,153,0.314,59,3,10,72,8,1,22,1,12,79,NA,0,62,26,176,0.205,56,8,9,64,3,1,18,2,10,80,NA
311,2021-02-26,Iowa St.,Saint Louis ,Away,W,3,0,3,0,39,14,79,0.316,33,9,7,30,5,0,8,2,4,52,1,0,24,15,74,0.122,21,5,8,22,9,2,4,0,4,33,1
311,2021-02-27,Iowa St.,Marquette,Away,L,0,3,3,0,33,16,110,0.155,31,3,4,37,5,4,10,3,9,45,NA,0,54,13,115,0.357,54,5,10,55,3,2,6,0,5,64,NA
311,2021-03-12,Iowa St.,DePaul,Away,L,2,3,5,0,60,25,154,0.227,57,6,13,59,5,1,14,1,8,74,2,0,60,29,162,0.191,58,5,9,63,6,3,8,1,7,72,1
311,2021-03-13,Iowa St.,DePaul,Away,L,1,3,4,0,56,23,169,0.195,51,8,8,69,9,2,14,0,9,73,1,0,59,23,169,0.213,52,9,2,72,8,0,16,0,8,76,3
311,2021-03-26,Iowa St.,Wayne St. (NE),Home,W,3,1,4,0,65,24,179,0.229,59,5,11,93,7,0,12,0,6,76,1,0,41,21,163,0.123,38,7,4,80,5,0,16,0,8,56,2
311,2021-03-27,Iowa St.,Wayne St. (NE),Home,W,3,0,3,0,52,19,144,0.229,49,8,9,67,3,0,6,2,3,63,NA,0,35,10,118,0.212,31,3,6,62,8,1,14,2,8,46,NA
2699,2021-01-25,IUPUI,Youngstown St.,Away,L,2,3,5,0,64,33,170,0.182,60,6,21,77,10,0,12,4,6,76,1,0,52,23,166,0.175,50,10,12,68,6,0,12,3,6,68,1
2699,2021-01-26,IUPUI,Youngstown St.,Away,L,1,3,4,0,55,24,142,0.218,49,4,15,56,10,0,10,3,5,64,NA,0,46,22,133,0.18,43,10,8,55,4,0,6,1,3,59,NA
2699,2021-02-01,IUPUI,Green Bay,Away,L,0,3,3,0,17,19,77,-0.026,17,6,9,35,10,1,4,2,3,26,NA,0,38,13,90,0.278,34,10,10,37,6,1,12,0,7,55,NA
2699,2021-02-02,IUPUI,Green Bay,Away,L,0,3,3,0,33,22,94,0.117,31,4,14,38,6,0,8,0,4,41,NA,0,30,13,84,0.202,27,6,6,36,4,3,10,1,8,44,NA
